Geneid	0_R1	0_R2	0_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	45_R1	45_R2	45_R3	60_R1	60_R2	60_R3	75_R1	75_R2	75_R3	90_R1	90_R2	90_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-CCNA_02371	16.832664033158203	13.19565229915598	13.05951593262615	11.239608882520661	11.909620507808778	9.959805737657227	11.720295018467105	10.644725055739979	11.9021729616122	14.014937967906462	12.41893255361389	11.162531227422303	13.366483380821492	12.481144021097442	11.796104353620715	12.872107872825486	11.865881627152756	11.590020602107058	12.466613538751758	14.479097504502125	13.576603812572465	host	gene-CCNA_02371	None	None	0.1681503302112107
gene-CCNA_03923	188.82391089488743	162.09253972882146	241.26398615594485	262.7216836802861	223.2049322566726	325.75789491689767	176.74671545843006	202.9039427988487	220.8844068684224	244.97652580660437	284.3056606530956	118.45425276432266	207.64690780077834	242.42222040977725	192.04690918524872	283.1104821135229	271.4151575490909	181.69692139432695	190.92127411275683	281.3013592826378	220.58260978395862	host	gene-CCNA_03923	None	None	10.301769598487057
gene-CCNA_02842	52.057342614009244	41.30460453265112	38.835226460533164	31.1180704023821	30.30291423775412	28.32033099234891	35.424714825356986	28.883746494530268	32.80206637414091	36.04899147042997	36.885727825379306	28.41297097109719	39.23145555068737	30.66890919185526	37.99277873378333	37.01841575479658	36.121768953436	34.17481450351039	40.798623371169555	34.352323812989304	39.957865236576104	host	uzcS	None	None	0.8207184311346861
gene-CCNA_01524	57.52877026674632	65.5127785734429	58.399255853128665	31.03311373145754	32.64291410679281	30.687812412271903	32.87004586758589	33.236789963990695	31.911848457490393	34.593568442084546	30.528322674176042	36.25240219673403	31.99473878397381	33.170130726414165	33.27558314940263	32.2705595878646	30.74919977640699	31.354520595578286	33.997543169187836	30.645665305574138	30.282969875913768	host	flmG	None	None	2.7841134484711425
gene-CCNA_00430	56.75624919544517	24.284832117077908	52.714066774534864	32.43088074251244	33.90620378561772	30.404070192243786	27.630379835933237	38.14932108686167	31.961386529566493	40.13113323348732	38.42502156093806	23.549930371127065	36.604926383753686	40.94037498381438	31.180527364545494	34.07109760327554	36.98932235624779	25.564769310800976	38.55852811245129	33.04852510520337	39.3709086310369	host	gene-CCNA_00430	None	None	1.80650449972534
gene-CCNA_03937	36.803933563792235	40.552183774450675	40.850031285636994	24.771927356826843	30.764316176139626	38.53050369984811	31.431384469447863	31.76798010505935	23.473715417980372	39.563908735487495	30.549928802865953	16.395521144455554	27.178765083216256	27.7535875358442	24.690462845228332	26.174791720971342	25.398198299912075	25.315356927280966	24.73276106017792	30.364380934222382	24.312712501237925	host	gene-CCNA_03937	None	None	1.3780753420190748
gene-CCNA_02273	488.71478680767865	412.0231786306375	475.6432168773286	448.30541720843786	415.1171686438446	438.00700087621425	396.51981700930463	418.95893623479816	459.9608306114177	485.8892888077139	419.59161651203743	370.31250889818926	352.17879998003923	388.8605897903113	347.896695823072	370.40052238005364	340.09803791235055	353.1469002850005	341.15774266095605	355.01444808443216	355.61003586148	host	gene-CCNA_02273	None	None	5.874371931741507
gene-CCNA_03013	3104.0858960281694	3274.119216837259	2590.5641358643475	45.79642528423472	46.00911585704002	46.44517865406071	37.19989630909265	36.961227216649625	39.913052369131876	29.95600665620455	33.46554406184654	31.678811687858165	33.18734782636818	30.84293401381079	34.37692689435741	28.86394471329646	29.723562607699115	31.058927327318465	29.74576540173243	29.883344680095345	32.288018950507634	host	ahpF	None	None	2365.9068939011327
gene-CCNA_00634	16.203834438487966	17.711194473377844	17.351200573482487	8.491035076842548	8.936987770040714	7.746060172753187	8.605829152192374	8.725139113558306	8.934844217307097	10.569419662187995	9.998515005549294	10.342038608350368	8.896435990386891	9.987239490230788	9.568541207023403	10.440776690748264	8.7370343677986	9.574013985444987	11.449931270005457	12.80419134992779	9.935736661155714	host	cheRII	None	None	0.7476937288431109
gene-CbK_gp112	0.00892991719480886	0.007696701791491998	0.008930290893449738	50.29640211663422	60.98680219740398	53.3370547603251	469.64929613293884	482.21305052783555	500.9973125704766	590.4058602965496	566.8346357722643	594.6497551368939	713.866894968753	683.6432559729218	647.3788107973891	596.0301779239974	617.3581130868621	613.0495099690842	669.1004911725855	664.1453772272482	642.884224792349	phage	gene-CbK_gp112	middle	middle	162.94022604150635
gene-CCNA_02606	8.885777889817378	9.631212810342143	8.587622874309654	4.884577302485423	4.435110991593625	5.346566084826542	5.427570077874868	4.904582414015661	5.432677882248484	5.411254184192337	5.221289948096169	4.37852683723577	5.113692505541556	5.2626672497920834	5.1339366484846884	5.515228460387164	5.095467875605563	5.476680254793543	5.36315402876943	5.311969245517278	5.823473518153656	host	gene-CCNA_02606	None	None	0.33744837361068236
gene-CCNA_00027	66.104061466115	90.86578893783789	28.601469745320294	11.903636926475206	14.009858989074946	13.559082234801885	18.797811209291226	17.613224891360225	16.480612480390935	23.203181258397013	16.946207849566573	17.437576401383794	25.790796984470454	25.75090252605136	22.401150861665794	27.947328017256694	22.469290226341823	20.203487466788253	39.96114216123265	33.2381657259792	26.511427370915094	host	cciO	None	None	11.990332957434832
gene-CCNA_00988	7.976105498757926	5.616512118115782	6.064874312719055	5.84622162996492	4.53918932353392	4.822029546379026	4.918267789823578	4.4524605476391645	4.4616519597091555	5.355613425501426	5.09292506778755	3.8040335960940532	4.799307489608351	5.277137731801437	4.60106445132464	6.050368817649121	3.757157186170699	4.002524300189093	4.772109293025381	5.816808274898759	6.126196996153922	host	gene-CCNA_00988	None	None	0.17499700367313878
gene-CCNA_02615	54.68278814959771	48.78841701801251	41.30322427592993	37.39414322851204	31.913637347838378	35.6651366641411	38.14937532405984	28.528462852203187	32.02115886133823	34.693234524963216	27.606171448423908	28.504274788657806	32.30783595050399	26.444843154339136	29.50733865503384	31.476067501109842	29.894120348275372	29.166611994873982	33.42489170775219	30.59278522107229	28.65019172681089	host	hmgA	None	None	1.418090304633553
gene-CCNA_01102	66.65825989237022	54.78727842834166	62.89961087892389	43.96119572236881	51.01247269938864	46.95257125402219	46.09010503108292	47.86421910763593	40.74214753422457	48.66360774464962	37.67145665046737	42.97117041769578	38.81536120872971	37.599211047869375	37.832843496845584	38.123072343991275	32.286394228096285	37.46049294278784	37.192849566954514	36.55972119886786	27.76511767641371	host	gene-CCNA_01102	None	None	1.989735951714017
gene-CCNA_00023	70.40636335323353	44.3280098637778	75.07816233729864	57.28474510065011	50.819796205859944	54.86036860942829	50.055780353900495	48.58367593548437	36.51944752206383	57.74192085719796	63.93283598841209	40.46108461300038	57.652440603016764	50.95962591196519	45.31351353577298	61.992719754666524	59.316210625334286	40.33065650270857	52.942031313079646	57.44008072201761	50.55291932689831	host	gene-CCNA_00023	None	None	1.6637383663389531
gene-CCNA_R0053	82.30568103251171	61.27733658767996	72.86865219665053	57.87296652058678	36.38121034857423	58.55977216859055	39.98794467385296	31.266938754314257	32.2125841488616	45.61485948326794	52.589006852180546	65.88369202561326	51.2228694672734	41.270495654536475	29.32978006555863	47.03721033419641	34.68914600804415	35.2023572363477	42.01948810004653	44.41863875889561	38.78592723726897	host	gene-CCNA_R0053	None	None	4.129470198504379
gene-CCNA_01206	8.460334232076962	10.454749174921277	13.217701770197658	4.855924332819716	6.235880590762916	5.7559389562552115	5.4899438405891345	6.048627021103891	6.4509319436762915	6.25445711717282	6.056999434194236	4.883514428097255	6.137222906379722	5.448992998211158	6.1516818694057855	5.491273241548195	5.71379776234722	6.820313430646765	5.536551521474965	5.877020951604197	6.048528475917728	host	gene-CCNA_01206	None	None	0.5576152003919775
gene-CCNA_01185	87.3703098340099	40.823306302073554	57.51107335381632	91.508536806056	86.5070864099676	72.39064331486615	143.7059641356072	67.11672010700518	104.92384670340292	193.79927944695586	166.70919172827752	148.64762930999623	151.43356398176783	112.37470448356693	147.21183507788933	183.10481000203538	154.18992249600726	67.47137906659678	124.3058565913513	118.50095040325556	142.55145962264288	host	gene-CCNA_01185	None	None	15.247003880656044
gene-CCNA_00867	92.55776995267286	86.31676348749511	81.48501452141944	59.857598690083066	55.321958669751986	50.78892005820916	51.214008160205786	59.04570213863444	51.100141088408556	68.34011229429129	60.06361734858766	47.96307167144354	53.362867746989295	57.91537708815321	53.50451429675527	52.78378158407347	54.00894920728205	57.91722778291951	55.56883960028239	52.77101542288304	63.30254715046242	host	gene-CCNA_00867	None	None	2.337282680288237
gene-CCNA_01195	63.127934628313	65.32150301482461	60.19768086681414	40.89464008520996	41.36589015665926	40.05615596755927	45.081146048101594	44.53877463029862	39.068570197930455	51.74928413550119	44.38017337436223	52.47438404776784	49.35688728545539	48.173111795682146	45.70685280658693	48.43221531904518	45.57999204299539	49.39750818049078	53.60965879430887	49.17693525539612	49.05196381828704	host	gene-CCNA_01195	None	None	0.9886479414251518
gene-CCNA_00712	42.747258471058736	18.31902988681284	26.190757132309393	40.489877675575364	39.80971086136325	28.54259650700437	38.06852332950801	18.266753708985263	28.426119946035307	48.983887005841666	44.81690719363929	27.283282804886205	38.12657813655473	33.77161091049371	37.405883248188644	46.194085734749635	44.18588439290552	20.397182259869734	30.931679049646945	27.63709873192206	39.919158430603986	host	gene-CCNA_00712	None	None	2.387075988671966
gene-CCNA_02401	115.75553995724233	127.76524973876715	101.56717509483502	62.37969325818233	64.63173122583785	60.70914463294587	72.69223522762519	64.12722034320282	63.92881840892757	69.05837061332005	66.12246318441392	62.291939593951675	76.45216579984798	69.20158350337756	66.11697959398009	72.70983779880513	66.57174743969381	72.9783476485913	80.99824971080193	73.22226767853076	71.89913269596856	host	gene-CCNA_02401	None	None	4.038545291981736
gene-CCNA_01425	36.633952026389785	38.89008480076259	35.13489561287245	23.278639570351462	21.913527711033776	19.018534790660205	24.318802220446415	22.497544293121585	21.09232399876497	23.49049279760127	22.7043528842169	20.037530189192317	23.56540325134357	24.413556943613134	22.929925494525094	23.99408888874079	23.878901348793903	24.952082368675736	24.619216113371813	24.346938159604687	23.66482815688516	host	hppA	None	None	1.0368645226455169
gene-CCNA_02642	72.23925276936687	50.2808617420273	49.311489301274555	41.72959914175938	38.51607977936684	34.47994583843194	55.518922993997464	35.41043199035112	42.73300584485105	58.22204228699392	48.625059391217334	36.69878942298631	50.861914702619245	38.78833610776079	45.17434874105549	45.3306448798945	43.81428092535305	31.863840380830464	49.30401646827362	37.73854344297366	49.544016193487714	host	gene-CCNA_02642	None	None	1.8296417204881366
gene-CCNA_00423	21.9873900010374	15.09651679286122	19.32628711009956	16.49327561300407	16.077992804128588	17.65040653562469	13.567035156861364	13.969676117736721	14.088114928247746	19.431955175108506	14.53078283781327	11.654395921791336	14.951773052296208	12.292172035265338	12.090463589434103	16.57311475226716	16.357425536975818	10.982087944419275	14.741614041723329	15.038473352860816	17.52993028751677	host	gene-CCNA_00423	None	None	0.4668565647147358
gene-CCNA_00767	139.7574064127327	138.04351586055841	127.71681786828594	60.12067223386749	81.28479083785778	67.57879467099563	96.6375329618113	91.44820679356476	90.80949960884031	96.58248308957242	76.63040311087514	111.70873524144822	107.28727413587184	94.64812180935364	106.38477243077625	89.72801177696763	86.25661305763666	113.81640695602084	109.9509938617884	121.90652579490289	111.9814934615841	host	gene-CCNA_00767	None	None	4.227011827076393
gene-CCNA_03667	128.74749388342207	59.267449633806244	52.33000374638968	56.67585279811827	64.86413768559072	39.93043552258668	77.15769134212009	35.6324567865856	45.119728548276754	103.21340897007663	87.08241516684726	48.61290807170427	60.48849558375686	54.24441840772409	61.232347856166264	103.84146045596	109.14736416765554	39.568541079615635	73.71418769551019	61.09529416070057	78.04585021405786	host	gene-CCNA_03667	None	None	8.906122987645404
gene-CCNA_02069	427.49854248230895	468.3792021011563	376.3255644381088	267.2672952190978	267.82071205275514	255.88518702167903	287.5406431609911	246.83623175774926	264.06261800390865	252.3188962212836	263.6570598008005	217.36702380526805	266.8920968730739	244.01652072668483	253.81270009767584	263.00220734353695	253.28003604539856	286.1000156486594	266.6541055392393	234.28223130274745	241.7680292824964	host	gene-CCNA_02069	None	None	13.662394760085563
gene-CCNA_02705	2573.5521280076227	2054.3042447790513	2083.1204779930276	2039.6510892960648	1946.694861120663	1699.525474623586	1758.0147661385386	1505.77847558485	1519.857710668392	1999.4217878102395	1849.2385919049857	1320.4228771667993	1559.154408832466	1633.667725103199	1298.2507385259414	1779.6811179846582	1794.0576226909898	1582.0334377695715	1629.627800488071	1543.0713458656483	1510.0278410054573	host	cspC	None	None	48.418145392308055
gene-CbK_gp141	0.0614588418701551	0.052971418212033154	0.06146141379609526	170.5964991608926	180.65276201629626	156.5554118512385	794.7604003928275	844.8524167048629	827.0194042272481	1470.0060796343957	1346.3553296160298	1087.5973335003773	2005.0115083002217	1977.3348756434166	1838.5784280131436	1973.4162946757604	2008.3803283555128	1983.9416351369925	2119.5330122465134	2320.124387101612	2129.7221071304975	phage	gene-CbK_gp141	middle	late	575.9689038733833
gene-CCNA_02487	12.835384665757207	12.301863512042688	11.480448458069647	7.820671151430646	7.239078884000193	5.741449548412479	6.926003717957759	6.994865913286354	6.485013454498888	7.495864772707705	6.598050689195554	5.858002149356958	6.15055094851611	5.62930626957232	6.684191008517974	7.774149908148982	7.348528063754387	7.921754009246102	7.933114166111978	5.903303565231827	6.905527187083793	host	gene-CCNA_02487	None	None	0.5299380604532975
gene-CCNA_02929	8.262052033311225	6.083011737501722	6.865257633246836	5.922859575187518	6.619543707481094	5.182085244787536	7.183233097032183	5.8744157615964925	4.99980698314885	6.815684566023783	7.205205110162967	6.1252326832574315	6.540361486434376	5.890351741888694	7.6382879375950505	9.013874630296025	7.949125677217516	5.459040498082054	9.524417302677213	8.962295504619144	8.660090101305498	host	gene-CCNA_02929	None	None	0.24092499089190894
gene-CCNA_02353	53.87125220546292	64.18632182523368	56.03060396802222	49.352380879011555	47.390138109627856	49.59926658089539	68.12569843145444	65.86653691651607	68.59099217050536	80.14882156737467	69.78961513188045	68.8015687298244	75.59781363031018	77.71004510036376	89.11140761740693	69.89692984706313	83.52427628830145	73.87594799862683	81.04971885310479	71.86796017801585	90.03546435942302	host	gene-CCNA_02353	None	None	2.158436186722932
gene-CCNA_01822	30.07960133313833	29.565923972239858	26.42501515788636	17.848024135180143	17.697854887288383	16.28558931134441	17.723743800665694	15.868821629167597	15.100643634367165	15.997296431381356	14.709513254022534	14.636665585280028	17.97107992039475	17.378588049857893	17.21637441997759	17.035083107731054	16.133043842367098	15.512814809381485	18.34107535780941	18.5275758341413	16.82790716646192	host	gene-CCNA_01822	None	None	1.040398851736335
gene-CCNA_00245	78.7449498151082	83.7952076726773	68.18982120114148	63.96485773328013	57.67017388449914	55.504573253208946	62.493440553453006	62.560505799170436	58.59564263778222	61.72895234285418	59.813544814032284	58.948566549232915	57.31436813228531	55.7395982531459	70.62437715139778	62.508573465959785	56.84674804223344	67.307213434763	62.66064014919219	57.91747402620678	66.02820868757247	host	gene-CCNA_00245	None	None	0.8082150209141334
gene-CCNA_00382	200.0661633255516	186.3637779587205	193.0895059250653	200.20549485212632	188.62484171359026	201.00804702504504	189.9891484643506	199.73821396679944	195.11669360965072	247.91423592035898	228.698412232619	143.89363682566233	184.57859193632683	180.31054659131283	168.63871051035682	211.2988889749734	207.15786822197828	193.98378130726044	189.0291734862817	190.08731444289464	202.9806738404187	host	ccrM	None	None	2.0369321678078935
gene-CCNA_03659	62.042142151177295	44.698245804008344	73.6710030167523	75.78120965720193	68.21585450290706	72.69336782327377	44.042479912601806	50.47186708156333	52.51143682743375	66.53930105513807	73.8888601239741	37.88855886291456	40.511070498446095	51.206832653402145	45.84473836244137	58.146854477755575	60.768172442407085	44.73891314022789	43.6824411745514	53.84911734839066	55.2119598437203	host	gene-CCNA_03659	None	None	2.480139842096682
gene-CCNA_00548	44.60945151474179	39.744038455356474	38.60053017468023	28.42794811800647	32.01018640330627	31.526531852631596	27.802854117056416	20.970825981721628	28.732316427950074	34.6739874311014	28.65972347019425	8.929613763251993	30.534407898257765	21.470309011837507	24.47328188793804	32.90291751956387	33.842558175058166	29.450277959682925	25.36277416555617	28.164664468256927	30.705043653248794	host	gene-CCNA_00548	None	None	1.762955703740803
gene-CCNA_01588	8.044037798757468	3.9686374033900242	5.4183947277584155	5.794519282325599	6.626115848971214	5.669532684394384	10.648117302975535	6.41264613667649	8.022327970581712	10.017410520538869	9.181800627221246	6.501490243042753	7.779363651498111	6.246694383281611	8.302363220700165	8.484452559378484	8.580961633845094	4.498803457607606	6.258300749767992	6.236032959184526	7.379876449490803	host	znuI	None	None	0.39724272323669346
gene-CCNA_01113	46.94988742865646	39.50863169480276	41.767309633635065	34.30396141130205	37.16657502593847	34.500097731705196	33.12925289751489	33.39667954386553	34.63308917475821	30.96668806089844	30.76906331326626	28.132752104140014	34.430346767268944	33.303722759198735	29.14903358614063	28.374688472288394	30.40080833800112	26.00913377890783	28.844516957791434	30.116989481754594	30.498605175603522	host	gene-CCNA_01113	None	None	0.7123873981151829
gene-CbK_gp310	0.07331932012579906	0.06319397260382903	0.07332238838832417	174.2306920553428	186.03970908666207	202.61760060445167	118.2286846093952	144.93334737120887	130.47700336256528	96.63465427985543	115.7133638562822	81.87300909615684	78.69190973439888	107.99338680105316	76.04167509456236	78.97075502760568	77.59414238641453	56.089344528969164	67.08865871973511	85.67187793101476	68.67274934560186	phage	gene-CbK_gp310	early	early	32.03613328025935
gene-CCNA_00471	0.0258774071032232	0.06691126510993663	0.025878490019408527	0.022970932174560123	0.025128616071677184	0.026894356649485873	0.028061715560598565	0.02662829054191301	0.025456443929873236	0.02721975145200378	0.02606254675992692	0.05722050723086091	0.03015593398520746	0.029432674122476445	0.027081976053147393	0.02806851076154458	0.03271943596306748	0.023937411421425064	0.029487360070208087	0.0322014200078988	0.030108622292554704	host	fcl	None	None	0.003592936121993951
gene-CCNA_02197	132.67372893301828	89.48458989654284	123.76893598922102	105.41873831258778	95.95649048930143	96.70214058243744	103.10800191132157	84.56861221237776	85.3546811736996	109.47576777005169	97.12981988658065	100.66713794702815	95.96980568775595	83.05138674733286	93.02521302296469	99.54333489869218	112.81877435125323	80.33990670573222	82.62552878312363	93.92631147552683	92.36362454785007	host	gene-CCNA_02197	None	None	1.73792597151761
gene-CCNA_02508	38.17864132213283	21.954576771926938	20.033209137186166	20.46120778683271	24.31107057444735	17.188049182313588	25.813912154778933	13.708383121188676	15.839410586133218	26.125336409656825	23.97488104879862	15.760376144819334	20.05913992672561	17.274742547015006	19.09485160495989	21.55628290963154	23.521543975435478	11.33137923892452	16.175673091245148	14.20572145122804	18.965070749184168	host	hfsF	None	None	1.5721682557481957
gene-CCNA_01801	716.6638218161202	707.9591455587878	733.4113172734264	399.52885955076505	423.72654569039145	408.0531123435859	421.4429238355026	453.11563282964585	467.9162445607711	399.3654893549798	427.655842192808	484.3321835585621	449.41148768348177	430.70001553649814	449.59721070170895	401.97174499456116	389.49021553929794	486.8975695473172	458.7489208104064	439.2553052390048	427.06648104823495	host	gene-CCNA_01801	None	None	22.41205497772548
gene-CCNA_03724	6.4321862816534345	6.255423115277791	6.29486282533835	6.686809996838928	6.3796695938682335	7.471429359410877	7.0497265425014835	5.76935336930526	5.989178419402399	6.693482502117226	7.5867751858310735	4.487453523862208	5.491482447651915	5.672754290231212	6.299624265037681	7.349907029908819	7.610971678240285	5.759065365970262	8.897295175751964	7.404868924367808	7.243787592961422	host	gene-CCNA_03724	None	None	0.13379288461688776
gene-CbK_gp227	0.09185057686089114	0.07916607556963197	0.09185442061834016	1500.4736586057459	1525.820889556403	1490.801771404305	854.8983143306313	845.2548038260876	764.5054064316744	580.7537372625527	573.6403774069573	541.671329334726	597.3734772041323	603.1042785717061	583.5817642618294	461.9740666111446	476.9706339626677	568.8383861281361	507.3060512755654	516.7383100373021	432.4991098571863	phage	gene-CbK_gp227	early	early	278.8790938702498
gene-CCNA_03952	218.195581164003	209.58632091685476	200.14567950399555	105.47755768986336	93.03963169486893	95.60927187437507	100.7663293892474	102.94579309585491	98.82144392013957	113.59020711025424	102.52539343592265	101.88040669853267	124.76086947676342	113.31815725279107	103.29583902014643	116.46058270995118	116.18691907667956	110.67905456092574	134.81165972246203	125.77576493788902	122.04381361732518	host	gene-CCNA_03952	None	None	10.62883657032155
gene-CCNA_03311	1922.669132259612	1298.9831076884548	1142.0736718604082	1086.5530470477365	1463.0451597352464	921.874354696901	1083.8241985658449	712.0115999076189	745.52630267013	984.9505581423774	1139.395780677254	695.8731634693603	564.481816020517	638.1184233131946	607.1245056304787	906.6984271165312	909.5784039246593	507.89067188627	517.2836831274784	576.6700166020195	592.9549467754744	host	gene-CCNA_03311	None	None	135.69426637573685
gene-CCNA_02589	445.32298859090713	328.92702717404165	477.29533567404127	357.7379576061588	303.1888400871995	364.95880277778343	374.60436609657523	384.64700514580903	374.7971573803285	382.5067632176386	338.53961609089833	457.3765518801974	408.9721046626001	411.9192159159432	381.4564889050502	405.45105914092983	385.1437940818712	371.223497359915	420.8827949828626	456.7249683593735	388.14168362735785	host	gene-CCNA_02589	None	None	4.6535292375909645
gene-CCNA_00952	73.18507348331522	48.19652980982172	58.43277999701631	41.55678888832312	42.030736710048636	37.31686683555072	37.4897932632423	28.14485294831652	32.69671073605001	42.06116119088342	42.80241042039097	19.523475882642334	29.404017715745322	29.14511827811554	33.71680589531355	37.158359605772674	32.69746939338336	23.12275275760389	25.979748604955216	33.35175148602135	43.05518852331899	host	flbE	None	None	3.6727943195936623
gene-CbK_gp315	0.0394264268600995	0.033981664513379764	0.03942807677485356	20.053948848751947	20.942212340377345	21.348410471912413	163.87763917565613	161.67328920979267	185.9743326034374	1466.8091069868524	1419.618685264951	1246.0680437819553	1110.723417084161	1087.850655738214	977.7782662719488	833.8700419934555	822.2895852645651	741.5583104598254	771.163316039879	774.9279319575377	771.9056853930765	phage	gene-CbK_gp315	middle	middle	423.5236797246068
gene-CCNA_00763	292.41099172081823	195.81880064904334	240.35405828800126	183.71807720788917	197.3043715014687	154.34422893769616	284.53247987485634	129.53450658975873	202.60175687704984	230.74746772056085	206.46044028413283	211.8392470834698	230.38759016473844	151.10894243352044	267.68954984071956	206.47098187014367	225.0660587772784	138.16254586577702	189.85136273075372	182.87976075141975	254.06010273586585	host	gene-CCNA_00763	None	None	9.149441253002053
gene-CCNA_03040	100.79250066705437	100.69064004861866	91.1118897849994	58.1798024873306	57.65494442021328	55.14076595598681	58.729769248264844	55.66845867260718	57.234571435665	61.042354733501206	54.39569418454445	42.92751810649769	56.445511707038776	50.448495345140465	53.903801002996374	55.31793134541136	53.859166089387536	50.373743520026174	56.484378549032236	54.48968165639627	60.03203093888551	host	cpaC	None	None	3.874617597448357
gene-CCNA_01914	60.10877569362787	60.652448675940384	58.5664392162343	50.85984237253902	46.20804178130936	46.93207251740035	48.78969161592612	48.51156032069233	47.950614735906875	50.691711449135795	52.53736344269321	37.757414370351945	53.0094542928683	48.53778230426783	55.920347853556834	54.307010202645884	61.701189295806074	50.44797606861658	59.126828205728835	55.16337053042891	56.77780648803946	host	gene-CCNA_01914	None	None	0.6286010699418063
gene-CCNA_03653	323.8692714248743	418.8120756236576	336.5339092130267	325.05917785818144	292.853645761826	313.5884408245067	406.89715090291384	401.60955721469776	435.9370155524252	598.8843122102522	585.1030007717667	455.7283480896381	402.6895737096559	474.2242834866408	489.3071400758512	538.0053294123695	546.9849599398804	573.0575320341683	441.8128350584231	427.0056245517688	460.9339836721179	host	trx1	None	None	18.269502358041926
gene-CCNA_02922	96.29576207022134	94.70406719341328	67.74072157226298	60.129764894519916	56.984895583711115	46.872941546375834	48.52981396668433	51.06806845491255	41.6260589085796	76.74665629707991	69.9763091412313	55.831717836611894	47.68721185723276	59.21915351513349	49.751282633135084	60.62973752685889	75.96021555300885	45.90746684165176	53.37642196708688	60.022776031806536	70.7094721911003	host	gene-CCNA_02922	None	None	3.5174747245064495
gene-CCNA_01345	13.290180211308634	8.252987548559833	11.369184130557391	9.352689844421382	9.298261894078038	8.021216109831146	7.0497265425014835	7.612324299631247	6.962288647686366	8.657236734798031	7.902144206309644	3.894721497916645	7.874396049401701	8.26832605108849	7.205777114983988	10.941879798595224	9.920507911637337	6.250599236032117	9.81635346521138	10.640163459391573	9.948650172920345	host	gene-CCNA_01345	None	None	0.4518614264292182
gene-CCNA_00120	45.07739611109965	23.52788309487068	31.55066610637935	20.20021285845292	21.25314436411407	17.72524653651867	29.07793895936822	20.035710702602746	21.910640869883903	21.70043549139777	20.096633960852554	20.832564438935115	26.068148968519022	19.61798315454845	19.770312148440137	26.35990101108316	27.551088988716355	18.368573285713534	24.609332568189096	25.79222061407233	24.902963324967402	host	gene-CCNA_00120	None	None	1.4519645062665814
gene-CCNA_R0150	33.69481005531254	22.287724212712952	31.606532044641988	24.809324590155388	22.574135194140755	13.301780709106653	18.411116193586466	20.158448074307586	18.757421606952533	21.70519993127439	27.096089629875276	14.43923737153756	22.828984399739088	15.151388775611078	25.422358708140457	18.415574482457142	18.824922984876107	28.269334844596084	23.513405215984367	19.176951909078984	16.107172032070125	host	gene-CCNA_R0150	None	None	1.2882098653484526
gene-CCNA_01916	129.9490235822331	127.94416881263137	121.26542436058274	81.34509790342004	76.60141637545935	69.83826804905324	86.25889893232711	88.911214623021	78.50047718524434	78.59335061875632	69.36701294215894	73.42330259297104	92.87395217764573	92.49580160101281	85.74655746249942	86.72069266688631	84.1294270525514	83.63957100723141	104.53699355613196	100.88078477872718	93.79238512635615	host	gene-CCNA_01916	None	None	3.199611630432152
gene-CCNA_03607	550.0973463274072	690.3903268577255	525.7362359241203	364.70696625918526	334.93664270015466	359.02531475872945	364.6212863487113	357.363489156965	360.04560633074794	345.30920345392747	327.1168760066026	348.4840962372	346.6670949085815	333.9020179579403	357.37906026971285	348.8294179085639	334.90650783061295	357.8658635430886	358.75810715737174	338.1503419001754	361.4541544531175	host	nrdE	None	None	20.431893816140576
gene-CCNA_03052	66.24728728890805	61.078348303613886	59.96496198192946	62.67768654255955	54.698441896892106	54.32075383268984	70.54105254639684	59.28267900863722	61.678750038262876	60.77933805741557	56.34382663234115	60.64627412029115	64.84443596114806	57.11346429392375	60.426953437890056	54.095342457695075	54.51769323533196	42.93018624879837	54.199049868175955	51.42006750565649	53.59989303341967	host	gene-CCNA_03052	None	None	0.5748662367522336
gene-CCNA_01366	99.07493089958976	66.3738933052537	101.08517752767925	66.97435612724315	59.19665354879996	79.80344519030844	78.19153839425933	64.10565673834917	65.01202418511987	84.75468449113322	79.13110447249012	90.93254127099493	76.23460319372427	75.42024634970848	78.72730438649948	87.15571988907716	81.02422992320943	57.00901987578032	74.79842388369171	83.06978851824316	95.56516860486587	host	gene-CCNA_01366	None	None	1.857722798504965
gene-CCNA_01984	36.37804721968908	36.92107849378711	42.07871884530849	39.03727199742377	37.35454444791422	39.584519958083625	33.26875821274645	28.24626178654493	25.508224651048778	28.87366066807042	33.003180661277916	24.152906148753736	32.209621625813696	28.196167347126497	26.540644281812327	25.653024034303932	24.139135693525343	30.66355201480663	24.352203330708782	23.047800445426205	25.30732346719766	host	gene-CCNA_01984	None	None	1.096201584257273
gene-CCNA_02506	195.44434768682686	220.5684772291008	218.57247973477757	130.23785428118956	144.54354220412765	119.95283619918672	79.64691051209124	96.44030307095692	93.24587086219249	85.86209980893031	86.51046505254126	99.48941766805794	74.39982206644046	106.19246200678603	83.93856803383278	87.38205161954131	75.32779932731313	94.59097311157808	80.04563477781913	87.413152589527	71.8000956419537	host	gene-CCNA_02506	None	None	18.186360993669478
