ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-CbK_gp120	378	434	RecE-like recombination exonuclease	DNA, RNA and nucleotide metabolism	434	66	0.195	7.276e-14	434	166.57103	1.8754036455354064e-48	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp121	209	192	DNA polymerase exonuclease subunit	DNA, RNA and nucleotide metabolism	192	78	0.268	9.449e-19	192	105.545837	7.326551657074562e-30	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp122	224	12251	hypothetical protein	unknown function	12251	432	0.933	9.071e-141	12251	513.619263	1.019864056472536e-154	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp123	748	15971	DNA polymerase I	DNA, RNA and nucleotide metabolism	15971	255	0.36	4.8250000000000004e-76	17	458.734131	1.080413316663959e-136	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp124	352	31585	hypothetical protein	unknown function	31585	151	1.0	1.998e-46	116	231.815018	3.1070023355013217e-68	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp125	262	11098	hypothetical protein	unknown function	11098	392	0.76	2.364e-126	11098	539.285034	3.320729551795688e-162	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp126	567	1745	DNA transfer protein	other	1745	559	0.545	2.766e-178	1745	682.361145	9.323662451933952e-205	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp127	204	799	DNA methyltransferase	other	799	110	0.35	1.5789999999999998e-29	799	169.62381	2.6493972313431708e-49	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp128	190	13461	hypothetical protein	unknown function	13461	302	0.822	1.389e-96	13461	338.22168	2.2223104784963015e-101	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp129	117	12371	hypothetical protein	unknown function	12371	227	0.919	9.13e-72	12371	255.315414	1.327007407258516e-76	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp130	128	12292	hypothetical protein	unknown function	12292	282	1.0	1.824e-90	12292	275.297852	1.6743271155711288e-82	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp131	648	62	DNA helicase	DNA, RNA and nucleotide metabolism	62	168	0.237	3.1850000000000002e-46	62	371.009094	2.5748906311979204e-110	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp132	99	10337	hypothetical protein	unknown function	10337	185	0.886	1.854e-57	10337	196.805084	1.136451537197521e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp133	78	8770	hypothetical protein	unknown function	8770	130	0.804	1.149e-38	8770	123.965141	4.855359800150624e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp134	190	11575	hypothetical protein	unknown function	11575	374	0.934	3.005e-121	11575	402.621796	4.384160797352565e-121	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp135	121	12618	hypothetical protein	unknown function	12618	235	0.918	2.739e-74	12618	261.710266	2.306168428912759e-78	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp136	149	2072	hypothetical protein	unknown function	2072	47	0.291	4.293e-09	2072	88.175629	8.970671526360865e-25	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp137	542	11221	RIIB lysis inhibitor	lysis	11221	896	0.805	3.671e-295	11221	1111.485229	0.0	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp138	707	612	RIIA lysis inhibitor	lysis	612	274	0.325	1.357e-79	612	464.488708	2.2405881853516415e-138	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp139	45	20394	hypothetical protein	unknown function	20394	103	1.0	3.5810000000000005e-30	20394	128.707077	9.806969598598516e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp140	79	13324	hypothetical protein	unknown function	13324	164	0.971	1.319e-50	13324	187.129257	6.784399759974448e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp141	135	10487	hypothetical protein	unknown function	10487	245	0.867	1.062e-77	10487	264.335419	4.384762127642351e-79	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp142	124	11328	hypothetical protein	unknown function	11328	225	0.872	5.919e-71	11328	260.420959	3.327024720622868e-78	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp143	208	216	integrase	integration and excision	216	94	0.284	2.237e-23	216	148.619827	4.021768477533052e-43	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp144	137	12595	hypothetical protein	unknown function	12595	284	0.976	4.244e-91	12595	314.191284	1.6884147407801314e-94	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp145	84	12973	hypothetical protein	unknown function	12973	160	0.902	2.918e-49	12973	189.225281	1.628993620917657e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp146	1218	10537	hypothetical protein	unknown function	10537	1926	0.776	0.0	10537	2444.398926	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp147	131	20904	hypothetical protein	unknown function	20904	275	0.987	3.3019999999999997e-88	20904	276.568634	6.910653219536735e-83	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp148	199	11594	hypothetical protein	unknown function	11594	357	0.861	2.606e-115	11594	412.454895	5.196593275951089e-124	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp149	138	12501	HTH DNA binding protein	DNA, RNA and nucleotide metabolism	12501	258	0.89	5.008e-82	12501	303.078156	4.8251144829963944e-91	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp150	156	1460	tRNA amidotransferase	DNA, RNA and nucleotide metabolism	1460	66	0.325	2.632e-15	1460	120.115372	1.4003358319503283e-34	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp151	353	114	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	114	83	0.219	4.279e-19	114	162.073227	4.1195653516249442e-47	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp152	150	289	GTP-binding domain	other	289	70	0.31	1.402e-16	289	66.754677	3.471851987217226e-18	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp153	552	12055	hypothetical protein	unknown function	12055	930	0.819	4.493e-307	12055	992.351929	1.2331440502732592e-298	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp154	212	3230	hypothetical protein	unknown function	3230	192	0.525	5.24e-58	3230	222.918594	3.9779282672885105e-66	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp155	67	16045	hypothetical protein	unknown function	16045	144	0.999	7.402999999999999e-44	16045	168.437897	5.37860857151824e-50	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp156	77	11847	hypothetical protein	unknown function	11847	144	0.885	8.915e-44	11847	163.369751	2.175661123815767e-48	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp157	87	13882	hypothetical protein	unknown function	13882	158	0.861	3.1e-48	13882	181.423859	5.63445296532294e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp158	169	1040	peptidase HslV family	other	1040	85	0.322	8.557e-21	1040	144.696259	8.119800155602915e-42	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp159	230	12209	hypothetical protein	unknown function	12209	405	0.847	4.0780000000000003e-131	12209	492.951508	2.734139092974872e-148	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp160	178	10794	hypothetical protein	unknown function	10794	323	0.869	8.063000000000001e-104	10794	371.03537	1.7349045585555602e-111	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp161	142	12433	lipoprotein	other	12433	290	0.963	4.738e-93	12433	325.807068	4.7811896133162137e-98	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp162	476	448	nicotinamide phosphoribosyl transferase	other	448	374	0.427	1.156e-115	448	472.31546	3.922071368154857e-141	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp163	413	395	cytidyltransferase	other	395	561	0.68	1.483e-181	395	280.590851	6.2603153322828016e-83	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp164	146	12373	hypothetical protein	unknown function	12373	244	0.784	5.84e-77	12373	312.447174	6.528253204177574e-94	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp165	143	11824	hydrolase	other	11824	281	0.931	5.42e-90	11824	321.030121	1.5423116449149171e-96	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp166	147	12803	hypothetical protein	unknown function	12803	269	0.879	1.114e-85	12803	314.243378	2.2212436089867125e-94	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp167	141	419	hypothetical protein	unknown function	419	44	0.292	7.828e-09	419	79.891563	4.415820610730482e-22	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp168	200	12778	hypothetical protein	unknown function	12778	357	0.873	2.061e-115	12778	439.888153	1.8952714412952657e-132	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp169	203	990	metal-dependent phosphohydrolase	other	990	110	0.388	3.698e-30	990	174.099594	9.989073912479551e-51	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp170	137	12504	hypothetical protein	unknown function	12504	292	1.0	7.675999999999999e-94	12504	315.587891	7.950571954562981e-95	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp171	167	99	HNH endonuclease	DNA, RNA and nucleotide metabolism	99	104	0.385	3.298e-28	99	155.721573	5.279991944273195e-45	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp172	79	12079	hypothetical protein	unknown function	12079	158	0.937	2.086e-48	12079	180.329651	1.2019685373802767e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp173	88	11940	hypothetical protein	unknown function	11940	160	0.862	6.693e-49	11940	176.117691	3.0406496041676186e-52	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp174	100	11885	hypothetical protein	unknown function	11885	216	1.0	2.771e-68	11885	231.601318	1.3990280246509667e-69	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp175	83	12744	hypothetical protein	unknown function	12744	156	0.889	9.023e-48	12744	180.036469	1.5806886153145806e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp176	127	8593	hypothetical protein	unknown function	8593	190	0.733	8.486e-59	8593	223.80928	8.938476329968649e-66	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp177	48	12749	hypothetical protein	unknown function	12749	94	0.91	8.99e-27	12749	115.408417	1.7880739515159972e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp178	410	1075	tRNA splicing ligase	DNA, RNA and nucleotide metabolism	1075	378	0.506	1.0830000000000001e-117	1075	514.290771	7.038144481300243e-154	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp179	68	13241	hypothetical protein	unknown function	13241	143	0.979	2.014e-43	13241	170.278214	1.6215401061273787e-50	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp180	276	200	lipoprotein	other	200	134	0.312	6.3859999999999995e-37	200	247.53894	4.478000482560542e-73	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp181	116	12697	hypothetical protein	unknown function	12697	221	0.911	9.948e-70	12697	249.084198	1.0410858032164448e-74	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp182	245	12002	hypothetical protein	unknown function	12002	453	0.885	1.621e-147	12002	516.545532	1.699804914084538e-155	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp183	95	12879	hypothetical protein	unknown function	12879	175	0.873	5.675e-54	12879	200.980103	4.246587137407261e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp184	96	8676	hypothetical protein	unknown function	8676	139	0.708	1.3819999999999999e-41	8676	133.92923	3.06492770686438e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp185	102	13697	hypothetical protein	unknown function	13697	214	0.984	1.485e-67	13697	231.679443	1.3848195727063037e-69	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp186	473	2319	hypothetical protein	unknown function	2319	253	0.378	8.206e-76	2319	367.77533	1.6412613196221989e-109	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp187	106	8812	hypothetical protein	unknown function	8812	167	0.776	3.573e-51	8812	177.340271	1.227024154711579e-52	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp188	75	12918	hypothetical protein	unknown function	12918	151	0.942	5.092e-46	12918	172.886368	2.997659681589014e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp189	81	13795	hypothetical protein	unknown function	13795	180	1.0	4.649e-56	13795	197.946579	3.5683230326975716e-59	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp190	173	12752	hypothetical protein	unknown function	12752	329	0.905	5.601e-106	12752	376.248322	3.156489541716931e-113	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp191	230	12995	hypothetical protein	unknown function	12995	467	0.96	1.29e-152	12995	522.352234	2.0503219153821514e-157	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp192	118	14080	hypothetical protein	unknown function	14080	207	0.899	2.305e-61	14080	229.373016	1.0563260802414473e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp193	343	7245	anti-restriction protein	moron, auxiliary metabolic gene and host takeover	7245	462	0.675	7.219999999999999e-149	7245	498.017456	2.1856453165974084e-149	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp194	78	13205	hypothetical protein	unknown function	13205	169	1.0	1.495e-52	13205	191.36557	3.671667683160968e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp195	106	12330	hypothetical protein	unknown function	12330	207	0.923	5.342e-65	12330	226.978928	6.231148403210648e-68	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp196	127	12903	hypothetical protein	unknown function	12903	229	0.861	3.0460000000000003e-72	12903	256.00589	8.193998094785324e-77	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp197	85	14581	hypothetical protein	unknown function	14581	156	0.871	9.961e-48	14581	178.864853	2.899137199414354e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp198	244	12576	HNH endonuclease	DNA, RNA and nucleotide metabolism	12576	506	0.979	6.926000000000001e-166	12576	563.889343	5.477167339344511e-170	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp199	148	12977	hypothetical protein	unknown function	12977	270	0.872	4.53e-86	12977	314.939575	1.229308955082277e-94	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp200	127	13830	hypothetical protein	unknown function	13830	249	0.91	3.551e-79	13830	284.917175	1.3356813061648488e-85	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp201	119	12656	hypothetical protein	unknown function	12656	220	0.878	4.0700000000000004e-69	12656	256.110931	7.842417784798554e-77	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp202	89	12972	hypothetical protein	unknown function	12972	190	0.998	1.857e-59	12972	210.592865	4.2269534610526624e-63	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp203	99	13541	hypothetical protein	unknown function	13541	226	1.0	9.76e-72	13541	236.762527	4.2419369568083855e-71	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp204	52	12699	hypothetical protein	unknown function	12699	103	0.922	7.099e-30	12699	135.386444	8.483779738142375e-40	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp205	195	12083	hypothetical protein	unknown function	12083	400	0.97	2.521e-130	12083	450.381409	1.1357812596782706e-135	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp206	173	11923	hypothetical protein	unknown function	11923	325	0.905	1.1950000000000001e-104	11923	354.557312	1.7638035523275256e-106	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp207	212	12873	hypothetical protein	unknown function	12873	434	0.968	9.362e-142	12873	482.871246	2.3710612305476717e-145	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp208	97	10280	hypothetical protein	unknown function	10280	170	0.838	2.029e-52	10280	186.15416	1.5997816080060774e-55	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp209	106	464	unknown function	unknown function	464	67	0.409	1.425e-16	464	104.836746	1.2750265681740688e-29	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp210	212	420	unknown function	unknown function	420	93	0.293	3.013e-24	420	127.304962	1.4870645482012441e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp211	65	11813	hypothetical protein	unknown function	11813	130	0.936	4.365e-39	11813	160.425476	1.4883141013941866e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp212	122	13501	hypothetical protein	unknown function	13501	216	0.877	9.137999999999999e-68	13501	237.710602	3.459659662670442e-71	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp213	128	1540	hypothetical protein	unknown function	1540	138	0.55	2.255e-40	1540	160.364288	1.130233640587579e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp214	153	11905	hypothetical protein	unknown function	11905	304	0.939	1.278e-97	11905	345.917786	3.4835119356993054e-104	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp215	89	12932	hypothetical protein	unknown function	12932	187	0.985	1.7000000000000002e-58	12932	201.948959	2.2385192547288657e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp216	125	3	transcriptional repressor	transcription regulation	3	36	0.365	8.254e-06	8	39.899784	6.828053381042839e-10	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp217	328	12048	hypothetical protein	unknown function	12048	664	0.96	4.576e-219	12048	767.622437	1.9058962663304052e-231	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp218	93	12589	hypothetical protein	unknown function	12589	184	0.934	1.895e-57	12589	204.712631	2.94425073900062e-61	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp219	672	12845	hypothetical protein	unknown function	12845	1220	0.874	0.0	12845	1436.988892	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp220	141	11942	hypothetical protein	unknown function	11942	252	0.856	4.8059999999999995e-80	11942	291.758148	1.5617275116685863e-87	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp221	81	12116	DNA polymerase	DNA, RNA and nucleotide metabolism	12116	163	0.944	3.766e-50	12116	188.800476	2.7974022257702243e-56	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp222	182	12262	hypothetical protein	unknown function	12262	349	0.913	6.427e-113	12262	393.644806	2.1276922452898516e-118	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp223	59	14288	hypothetical protein	unknown function	14288	130	1.0	4.4119999999999996e-39	14288	157.277832	1.1269755281625575e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp224	102	12878	hypothetical protein	unknown function	12878	179	0.84	1.794e-55	12878	204.083603	7.075820267453841e-61	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp225	69	8958	hypothetical protein	unknown function	8958	133	0.919	3.6419999999999998e-40	8958	157.387878	1.4137128970262937e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp226	93	24832	hypothetical protein	unknown function	24832	195	0.983	3.712e-61	24832	216.877106	4.562670261700861e-65	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp227	90	11139	hypothetical protein	unknown function	11139	180	0.94	7.271000000000001e-56	11139	199.012054	1.451971151166399e-59	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp228	85	11236	hypothetical protein	unknown function	11236	165	0.916	6.879e-51	11236	179.48938	1.993755195798152e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp229	79	12905	hypothetical protein	unknown function	12905	160	0.948	4.286e-49	12905	183.761765	1.157891404901159e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp230	131	12957	hypothetical protein	unknown function	12957	286	1.0	4.771e-92	12957	306.870056	2.4536645932578277e-92	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp231	80	13718	hypothetical protein	unknown function	13718	168	0.99	8.037e-52	13718	192.876038	1.372430880378462e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp232	84	10982	hypothetical protein	unknown function	10982	151	0.852	7.964000000000001e-46	10982	178.542389	5.289847810909105e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp233	339	11549	hypothetical protein	unknown function	11549	653	0.918	7.121999999999999e-215	11549	757.244263	3.574209674540088e-228	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp234	62	14877	hypothetical protein	unknown function	14877	108	0.828	1.397e-31	14877	137.757095	2.1004689426546625e-40	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp235	131	10186	hypothetical protein	unknown function	10186	233	0.852	1.142e-73	10186	230.518524	4.569931976232988e-68	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp236	240	6452	hypothetical protein	unknown function	6452	320	0.667	1.726e-101	6452	314.959015	5.716667983343427e-94	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp237	81	13111	hypothetical protein	unknown function	13111	162	0.937	9.73e-50	13111	184.430603	6.721606601490985e-55	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp238	164	5706	hypothetical protein	unknown function	5706	204	0.721	3.408e-63	5706	221.01535	1.2106915086862995e-65	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp239	586	11532	hypothetical protein	unknown function	11532	1025	0.842	0.0	11532	1244.942139	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp240	98	12291	hypothetical protein	unknown function	12291	165	0.807	1.784e-50	12291	197.578644	5.37289430497127e-59	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp241	64	12843	hypothetical protein	unknown function	12843	108	0.805	1.546e-31	12843	124.11274	4.035283589959568e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp242	168	11972	hypothetical protein	unknown function	11972	279	0.804	8.581e-89	11972	327.121033	5.3058189732909795e-98	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
