	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	ClassThreshold	ClassMax
460	NZ_CP136842.1	RefSeq	gene	482045.0	482494.0	.	+	.	gene-R0792_RS02360	R0792_RS02360	Gene	protein_coding	R0792_RS02360	gene-R0792_RS02360	YcgN family cysteine cluster protein	None	None
461	NZ_CP136842.1	RefSeq	gene	482644.0	483171.0	.	+	.	gene-R0792_RS02365	R0792_RS02365	Gene	protein_coding	R0792_RS02365	gene-R0792_RS02365	RNA polymerase sigma factor	None	None
462	NZ_CP136842.1	RefSeq	gene	483168.0	484151.0	.	+	.	gene-R0792_RS02370	R0792_RS02370	Gene	protein_coding	R0792_RS02370	gene-R0792_RS02370	FecR family protein	None	None
463	NZ_CP136842.1	RefSeq	gene	484280.0	486835.0	.	+	.	gene-R0792_RS02375	hxuC	Gene	protein_coding	R0792_RS02375	hxuC	heme receptor HxuC	None	None
464	NZ_CP136842.1	RefSeq	gene	486842.0	487381.0	.	-	.	gene-R0792_RS02380	lepB	Gene	protein_coding	R0792_RS02380	lepB	signal peptidase I	None	None
465	NZ_CP136842.1	RefSeq	gene	487458.0	489509.0	.	-	.	gene-R0792_RS02385	R0792_RS02385	Gene	protein_coding	R0792_RS02385	gene-R0792_RS02385	S9 family peptidase	None	None
466	NZ_CP136842.1	RefSeq	gene	489658.0	490131.0	.	+	.	gene-R0792_RS02390	R0792_RS02390	Gene	protein_coding	R0792_RS02390	gene-R0792_RS02390	hypothetical protein	None	None
467	NZ_CP136842.1	RefSeq	gene	490195.0	490656.0	.	+	.	gene-R0792_RS02395	R0792_RS02395	Gene	protein_coding	R0792_RS02395	gene-R0792_RS02395	HIT family protein	None	None
468	NZ_CP136842.1	RefSeq	gene	490660.0	491433.0	.	+	.	gene-R0792_RS02400	R0792_RS02400	Gene	protein_coding	R0792_RS02400	gene-R0792_RS02400	class II glutamine amidotransferase	None	None
469	NZ_CP136842.1	RefSeq	gene	491460.0	491984.0	.	+	.	gene-R0792_RS02405	R0792_RS02405	Gene	protein_coding	R0792_RS02405	gene-R0792_RS02405	DUF2937 family protein	None	None
470	NZ_CP136842.1	RefSeq	gene	491994.0	492854.0	.	-	.	gene-R0792_RS02410	R0792_RS02410	Gene	protein_coding	R0792_RS02410	gene-R0792_RS02410	LysR substrate-binding domain-containing protein	None	None
471	NZ_CP136842.1	RefSeq	gene	493022.0	494137.0	.	+	.	gene-R0792_RS02415	phnW	Gene	protein_coding	R0792_RS02415	phnW	2-aminoethylphosphonate--pyruvate transaminase	None	None
472	NZ_CP136842.1	RefSeq	gene	494173.0	495000.0	.	+	.	gene-R0792_RS02420	phnX	Gene	protein_coding	R0792_RS02420	phnX	phosphonoacetaldehyde hydrolase	None	None
473	NZ_CP136842.1	RefSeq	gene	495051.0	495962.0	.	-	.	gene-R0792_RS02425	R0792_RS02425	Gene	protein_coding	R0792_RS02425	gene-R0792_RS02425	LysR family transcriptional regulator	None	None
474	NZ_CP136842.1	RefSeq	gene	496070.0	497428.0	.	+	.	gene-R0792_RS02430	R0792_RS02430	Gene	protein_coding	R0792_RS02430	gene-R0792_RS02430	MDR family MFS transporter	None	None
475	NZ_CP136842.1	RefSeq	gene	497442.0	497828.0	.	+	.	gene-R0792_RS02435	R0792_RS02435	Gene	protein_coding	R0792_RS02435	gene-R0792_RS02435	DUF4440 domain-containing protein	None	None
476	NZ_CP136842.1	RefSeq	gene	497836.0	498450.0	.	-	.	gene-R0792_RS02440	R0792_RS02440	Gene	protein_coding	R0792_RS02440	gene-R0792_RS02440	TetR/AcrR family transcriptional regulator	None	None
477	NZ_CP136842.1	RefSeq	gene	498608.0	500149.0	.	+	.	gene-R0792_RS02445	R0792_RS02445	Gene	protein_coding	R0792_RS02445	gene-R0792_RS02445	MFS transporter	None	None
478	NZ_CP136842.1	RefSeq	gene	500776.0	501771.0	.	+	.	gene-R0792_RS02450	cyoA	Gene	protein_coding	R0792_RS02450	cyoA	ubiquinol oxidase subunit II	None	None
479	NZ_CP136842.1	RefSeq	gene	501778.0	503754.0	.	+	.	gene-R0792_RS02455	cyoB	Gene	protein_coding	R0792_RS02455	cyoB	cytochrome o ubiquinol oxidase subunit I	None	None
480	NZ_CP136842.1	RefSeq	gene	503758.0	504387.0	.	+	.	gene-R0792_RS02460	cyoC	Gene	protein_coding	R0792_RS02460	cyoC	cytochrome o ubiquinol oxidase subunit III	None	None
481	NZ_CP136842.1	RefSeq	gene	504387.0	504722.0	.	+	.	gene-R0792_RS02465	cyoD	Gene	protein_coding	R0792_RS02465	cyoD	cytochrome o ubiquinol oxidase subunit IV	None	None
482	NZ_CP136842.1	RefSeq	gene	504733.0	505623.0	.	+	.	gene-R0792_RS02470	cyoE	Gene	protein_coding	R0792_RS02470	cyoE	heme o synthase	None	None
483	NZ_CP136842.1	RefSeq	gene	505863.0	508061.0	.	+	.	gene-R0792_RS02475	R0792_RS02475	Gene	protein_coding	R0792_RS02475	gene-R0792_RS02475	TonB-dependent receptor	None	None
484	NZ_CP136842.1	RefSeq	gene	508190.0	508522.0	.	+	.	gene-R0792_RS02480	R0792_RS02480	Gene	protein_coding	R0792_RS02480	gene-R0792_RS02480	DUF883 family protein	None	None
485	NZ_CP136842.1	RefSeq	gene	508582.0	509094.0	.	+	.	gene-R0792_RS02485	R0792_RS02485	Gene	protein_coding	R0792_RS02485	gene-R0792_RS02485	prealbumin-like fold domain-containing protein	None	None
486	NZ_CP136842.1	RefSeq	gene	509360.0	509767.0	.	+	.	gene-R0792_RS02490	R0792_RS02490	Gene	protein_coding	R0792_RS02490	gene-R0792_RS02490	YybH family protein	None	None
487	NZ_CP136842.1	RefSeq	gene	509764.0	511311.0	.	+	.	gene-R0792_RS02495	ilvA	Gene	protein_coding	R0792_RS02495	ilvA	threonine ammonia-lyase%2C biosynthetic	None	None
488	NZ_CP136842.1	RefSeq	gene	511398.0	513326.0	.	+	.	gene-R0792_RS02500	R0792_RS02500	Gene	protein_coding	R0792_RS02500	gene-R0792_RS02500	DNA/RNA non-specific endonuclease	None	None
489	NZ_CP136842.1	RefSeq	gene	513330.0	514238.0	.	-	.	gene-R0792_RS02505	R0792_RS02505	Gene	protein_coding	R0792_RS02505	gene-R0792_RS02505	LysR family transcriptional regulator	None	None
490	NZ_CP136842.1	RefSeq	gene	514323.0	514754.0	.	+	.	gene-R0792_RS02510	R0792_RS02510	Gene	protein_coding	R0792_RS02510	gene-R0792_RS02510	GlcG/HbpS family heme-binding protein	None	None
491	NZ_CP136842.1	RefSeq	gene	514760.0	515539.0	.	+	.	gene-R0792_RS02515	R0792_RS02515	Gene	protein_coding	R0792_RS02515	gene-R0792_RS02515	SDR family oxidoreductase	None	None
492	NZ_CP136842.1	RefSeq	gene	515595.0	517142.0	.	-	.	gene-R0792_RS02520	R0792_RS02520	Gene	protein_coding	R0792_RS02520	gene-R0792_RS02520	TerC family protein	None	None
493	NZ_CP136842.1	RefSeq	gene	517468.0	518091.0	.	+	.	gene-R0792_RS02525	R0792_RS02525	Gene	protein_coding	R0792_RS02525	gene-R0792_RS02525	class I SAM-dependent DNA methyltransferase	None	None
494	NZ_CP136842.1	RefSeq	gene	518112.0	518318.0	.	-	.	gene-R0792_RS02530	R0792_RS02530	Gene	protein_coding	R0792_RS02530	gene-R0792_RS02530	hypothetical protein	None	None
495	NZ_CP136842.1	RefSeq	gene	518513.0	519625.0	.	-	.	gene-R0792_RS02535	R0792_RS02535	Gene	protein_coding	R0792_RS02535	gene-R0792_RS02535	alkene reductase	None	None
496	NZ_CP136842.1	RefSeq	gene	519909.0	521186.0	.	-	.	gene-R0792_RS02540	R0792_RS02540	Gene	protein_coding	R0792_RS02540	gene-R0792_RS02540	sigma-54-dependent transcriptional regulator	None	None
497	NZ_CP136842.1	RefSeq	gene	521231.0	523132.0	.	-	.	gene-R0792_RS02545	R0792_RS02545	Gene	protein_coding	R0792_RS02545	gene-R0792_RS02545	sensor histidine kinase	None	None
498	NZ_CP136842.1	RefSeq	gene	523228.0	524316.0	.	-	.	gene-R0792_RS02550	R0792_RS02550	Gene	protein_coding	R0792_RS02550	gene-R0792_RS02550	asparaginase	None	None
499	NZ_CP136842.1	RefSeq	gene	524402.0	526075.0	.	-	.	gene-R0792_RS02555	ggt	Gene	protein_coding	R0792_RS02555	ggt	gamma-glutamyltransferase	None	None
500	NZ_CP136842.1	RefSeq	gene	526153.0	526887.0	.	-	.	gene-R0792_RS02560	R0792_RS02560	Gene	protein_coding	R0792_RS02560	gene-R0792_RS02560	amino acid ABC transporter ATP-binding protein	None	None
501	NZ_CP136842.1	RefSeq	gene	526884.0	527552.0	.	-	.	gene-R0792_RS02565	R0792_RS02565	Gene	protein_coding	R0792_RS02565	gene-R0792_RS02565	amino acid ABC transporter permease	None	None
502	NZ_CP136842.1	RefSeq	gene	527549.0	528295.0	.	-	.	gene-R0792_RS02570	R0792_RS02570	Gene	protein_coding	R0792_RS02570	gene-R0792_RS02570	amino acid ABC transporter permease	None	None
503	NZ_CP136842.1	RefSeq	gene	528498.0	529406.0	.	-	.	gene-R0792_RS02575	R0792_RS02575	Gene	protein_coding	R0792_RS02575	gene-R0792_RS02575	glutamate/aspartate ABC transporter substrate-binding protein	None	None
504	NZ_CP136842.1	RefSeq	gene	529858.0	530316.0	.	+	.	gene-R0792_RS02580	pagP	Gene	protein_coding	R0792_RS02580	pagP	palmitoyltransferase PagP	None	None
505	NZ_CP136842.1	RefSeq	gene	530412.0	531206.0	.	+	.	gene-R0792_RS02585	R0792_RS02585	Gene	protein_coding	R0792_RS02585	gene-R0792_RS02585	SDR family NAD(P)-dependent oxidoreductase	None	None
506	NZ_CP136842.1	RefSeq	gene	531390.0	532979.0	.	+	.	gene-R0792_RS02590	R0792_RS02590	Gene	protein_coding	R0792_RS02590	gene-R0792_RS02590	RimK family alpha-L-glutamate ligase	None	None
507	NZ_CP136842.1	RefSeq	gene	532990.0	534555.0	.	-	.	gene-R0792_RS02595	R0792_RS02595	Gene	protein_coding	R0792_RS02595	gene-R0792_RS02595	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	None	None
508	NZ_CP136842.1	RefSeq	gene	534621.0	535313.0	.	-	.	gene-R0792_RS02600	R0792_RS02600	Gene	protein_coding	R0792_RS02600	gene-R0792_RS02600	helix-turn-helix transcriptional regulator	None	None
509	NZ_CP136842.1	RefSeq	gene	535748.0	536086.0	.	+	.	gene-R0792_RS02605	R0792_RS02605	Gene	protein_coding	R0792_RS02605	gene-R0792_RS02605	hypothetical protein	None	None
510	NZ_CP136842.1	RefSeq	gene	536269.0	536619.0	.	+	.	gene-R0792_RS02610	R0792_RS02610	Gene	protein_coding	R0792_RS02610	gene-R0792_RS02610	YciI family protein	None	None
511	NZ_CP136842.1	RefSeq	gene	536794.0	537543.0	.	+	.	gene-R0792_RS02615	R0792_RS02615	Gene	protein_coding	R0792_RS02615	gene-R0792_RS02615	DUF899 domain-containing protein	None	None
512	NZ_CP136842.1	RefSeq	gene	537561.0	538784.0	.	+	.	gene-R0792_RS02620	R0792_RS02620	Gene	protein_coding	R0792_RS02620	gene-R0792_RS02620	RNA polymerase sigma factor	None	None
513	NZ_CP136842.1	RefSeq	gene	538792.0	540003.0	.	-	.	gene-R0792_RS02625	R0792_RS02625	Gene	protein_coding	R0792_RS02625	gene-R0792_RS02625	MFS transporter	None	None
514	NZ_CP136842.1	RefSeq	gene	540174.0	540587.0	.	-	.	gene-R0792_RS02630	R0792_RS02630	Gene	protein_coding	R0792_RS02630	gene-R0792_RS02630	VOC family protein	None	None
515	NZ_CP136842.1	RefSeq	gene	540624.0	541049.0	.	-	.	gene-R0792_RS02635	R0792_RS02635	Gene	protein_coding	R0792_RS02635	gene-R0792_RS02635	YciI family protein	None	None
516	NZ_CP136842.1	RefSeq	gene	541307.0	541576.0	.	+	.	gene-R0792_RS02640	R0792_RS02640	Gene	protein_coding	R0792_RS02640	gene-R0792_RS02640	MoaD/ThiS family protein	None	None
517	NZ_CP136842.1	RefSeq	gene	541599.0	542705.0	.	+	.	gene-R0792_RS02645	R0792_RS02645	Gene	protein_coding	R0792_RS02645	gene-R0792_RS02645	WD40/YVTN/BNR-like repeat-containing protein	None	None
518	NZ_CP136842.1	RefSeq	gene	542774.0	543250.0	.	+	.	gene-R0792_RS02650	R0792_RS02650	Gene	protein_coding	R0792_RS02650	gene-R0792_RS02650	YbaK/EbsC family protein	None	None
519	NZ_CP136842.1	RefSeq	gene	543266.0	543664.0	.	-	.	gene-R0792_RS02655	R0792_RS02655	Gene	protein_coding	R0792_RS02655	gene-R0792_RS02655	VOC family protein	None	None
520	NZ_CP136842.1	RefSeq	gene	543702.0	544352.0	.	-	.	gene-R0792_RS02660	R0792_RS02660	Gene	protein_coding	R0792_RS02660	gene-R0792_RS02660	helix-turn-helix domain-containing protein	None	None
521	NZ_CP136842.1	RefSeq	gene	544351.0	545244.0	.	+	.	gene-R0792_RS02665	rhtA	Gene	protein_coding	R0792_RS02665	rhtA	threonine/homoserine exporter RhtA	None	None
522	NZ_CP136842.1	RefSeq	gene	545227.0	546660.0	.	-	.	gene-R0792_RS02670	pmpM	Gene	protein_coding	R0792_RS02670	pmpM	proton-coupled multidrug efflux MATE transporter PmpM	None	None
523	NZ_CP136842.1	RefSeq	gene	547106.0	547429.0	.	+	.	gene-R0792_RS02675	R0792_RS02675	Gene	protein_coding	R0792_RS02675	gene-R0792_RS02675	hypothetical protein	None	None
524	NZ_CP136842.1	RefSeq	gene	547656.0	548180.0	.	+	.	gene-R0792_RS02680	R0792_RS02680	Gene	protein_coding	R0792_RS02680	gene-R0792_RS02680	RNA polymerase sigma factor	None	None
525	NZ_CP136842.1	RefSeq	gene	548177.0	549019.0	.	+	.	gene-R0792_RS02685	R0792_RS02685	Gene	protein_coding	R0792_RS02685	gene-R0792_RS02685	FecR family protein	None	None
526	NZ_CP136842.1	RefSeq	gene	549097.0	551538.0	.	+	.	gene-R0792_RS02690	R0792_RS02690	Gene	protein_coding	R0792_RS02690	gene-R0792_RS02690	TonB-dependent siderophore receptor	None	None
527	NZ_CP136842.1	RefSeq	gene	551698.0	552534.0	.	-	.	gene-R0792_RS02695	R0792_RS02695	Gene	protein_coding	R0792_RS02695	gene-R0792_RS02695	PhzF family phenazine biosynthesis protein	None	None
528	NZ_CP136842.1	RefSeq	gene	552834.0	553478.0	.	-	.	gene-R0792_RS02705	R0792_RS02705	Gene	protein_coding	R0792_RS02705	gene-R0792_RS02705	TetR/AcrR family transcriptional regulator	None	None
529	NZ_CP136842.1	RefSeq	gene	553590.0	554483.0	.	+	.	gene-R0792_RS02710	R0792_RS02710	Gene	protein_coding	R0792_RS02710	gene-R0792_RS02710	NAD(P)/FAD-dependent oxidoreductase	None	None
530	NZ_CP136842.1	RefSeq	gene	554505.0	554978.0	.	+	.	gene-R0792_RS02715	R0792_RS02715	Gene	protein_coding	R0792_RS02715	gene-R0792_RS02715	methyltransferase family protein	None	None
531	NZ_CP136842.1	RefSeq	gene	555463.0	556269.0	.	-	.	gene-R0792_RS02720	R0792_RS02720	Gene	protein_coding	R0792_RS02720	gene-R0792_RS02720	oxidoreductase	None	None
532	NZ_CP136842.1	RefSeq	gene	556300.0	559389.0	.	-	.	gene-R0792_RS02725	R0792_RS02725	Gene	protein_coding	R0792_RS02725	gene-R0792_RS02725	efflux RND transporter permease subunit	None	None
533	NZ_CP136842.1	RefSeq	gene	559386.0	560501.0	.	-	.	gene-R0792_RS02730	R0792_RS02730	Gene	protein_coding	R0792_RS02730	gene-R0792_RS02730	efflux RND transporter periplasmic adaptor subunit	None	None
534	NZ_CP136842.1	RefSeq	gene	560573.0	561190.0	.	-	.	gene-R0792_RS02735	R0792_RS02735	Gene	protein_coding	R0792_RS02735	gene-R0792_RS02735	TetR/AcrR family transcriptional regulator	None	None
535	NZ_CP136842.1	RefSeq	gene	561293.0	561490.0	.	+	.	gene-R0792_RS02740	R0792_RS02740	Gene	protein_coding	R0792_RS02740	gene-R0792_RS02740	hypothetical protein	None	None
536	NZ_CP136842.1	RefSeq	gene	562026.0	562754.0	.	-	.	gene-R0792_RS02750	R0792_RS02750	Gene	protein_coding	R0792_RS02750	gene-R0792_RS02750	ribonuclease T2 family protein	None	None
537	NZ_CP136842.1	RefSeq	gene	563226.0	564926.0	.	-	.	gene-R0792_RS02755	R0792_RS02755	Gene	protein_coding	R0792_RS02755	gene-R0792_RS02755	phospholipase D-like domain-containing protein	None	None
538	NZ_CP136842.1	RefSeq	gene	565533.0	566090.0	.	+	.	gene-R0792_RS02760	R0792_RS02760	Gene	protein_coding	R0792_RS02760	gene-R0792_RS02760	hypothetical protein	None	None
539	NZ_CP136842.1	RefSeq	gene	566087.0	567226.0	.	+	.	gene-R0792_RS02765	R0792_RS02765	Gene	protein_coding	R0792_RS02765	gene-R0792_RS02765	hypothetical protein	None	None
540	NZ_CP136842.1	RefSeq	gene	567223.0	568581.0	.	+	.	gene-R0792_RS02770	R0792_RS02770	Gene	protein_coding	R0792_RS02770	gene-R0792_RS02770	hypothetical protein	None	None
541	NZ_CP136842.1	RefSeq	gene	568948.0	570216.0	.	-	.	gene-R0792_RS02775	fabF	Gene	protein_coding	R0792_RS02775	fabF	beta-ketoacyl-ACP synthase II	None	None
542	NZ_CP136842.1	RefSeq	gene	570325.0	570831.0	.	+	.	gene-R0792_RS02780	R0792_RS02780	Gene	protein_coding	R0792_RS02780	gene-R0792_RS02780	winged helix-turn-helix transcriptional regulator	None	None
543	NZ_CP136842.1	RefSeq	gene	571046.0	572188.0	.	+	.	gene-R0792_RS02785	pdxB	Gene	protein_coding	R0792_RS02785	pdxB	4-phosphoerythronate dehydrogenase PdxB	None	None
544	NZ_CP136842.1	RefSeq	gene	572557.0	573627.0	.	+	.	gene-R0792_RS02790	R0792_RS02790	Gene	protein_coding	R0792_RS02790	gene-R0792_RS02790	hypothetical protein	None	None
545	NZ_CP136842.1	RefSeq	gene	574311.0	576044.0	.	-	.	gene-R0792_RS02795	aceK	Gene	protein_coding	R0792_RS02795	aceK	bifunctional isocitrate dehydrogenase kinase/phosphatase	None	None
546	NZ_CP136842.1	RefSeq	gene	576180.0	576713.0	.	+	.	gene-R0792_RS02800	R0792_RS02800	Gene	protein_coding	R0792_RS02800	gene-R0792_RS02800	GNAT family N-acetyltransferase	None	None
547	NZ_CP136842.1	RefSeq	gene	576856.0	577218.0	.	+	.	gene-R0792_RS02805	R0792_RS02805	Gene	protein_coding	R0792_RS02805	gene-R0792_RS02805	hypothetical protein	None	None
548	NZ_CP136842.1	RefSeq	gene	577308.0	578141.0	.	-	.	gene-R0792_RS02810	R0792_RS02810	Gene	protein_coding	R0792_RS02810	gene-R0792_RS02810	oxidoreductase	None	None
549	NZ_CP136842.1	RefSeq	gene	578233.0	579198.0	.	+	.	gene-R0792_RS02815	R0792_RS02815	Gene	protein_coding	R0792_RS02815	gene-R0792_RS02815	AraC family transcriptional regulator	None	None
550	NZ_CP136842.1	RefSeq	gene	579542.0	579796.0	.	+	.	gene-R0792_RS02820	R0792_RS02820	Gene	protein_coding	R0792_RS02820	gene-R0792_RS02820	hypothetical protein	None	None
551	NZ_CP136842.1	RefSeq	gene	579812.0	580228.0	.	+	.	gene-R0792_RS02825	R0792_RS02825	Gene	protein_coding	R0792_RS02825	gene-R0792_RS02825	hypothetical protein	None	None
552	NZ_CP136842.1	RefSeq	gene	580255.0	581877.0	.	-	.	gene-R0792_RS02830	R0792_RS02830	Gene	protein_coding	R0792_RS02830	gene-R0792_RS02830	two-component system sensor histidine kinase	None	None
553	NZ_CP136842.1	RefSeq	gene	582023.0	582655.0	.	+	.	gene-R0792_RS02835	R0792_RS02835	Gene	protein_coding	R0792_RS02835	gene-R0792_RS02835	response regulator	None	None
554	NZ_CP136842.1	RefSeq	gene	582736.0	583077.0	.	+	.	gene-R0792_RS02840	R0792_RS02840	Gene	protein_coding	R0792_RS02840	gene-R0792_RS02840	hypothetical protein	None	None
555	NZ_CP136842.1	RefSeq	gene	583093.0	584013.0	.	-	.	gene-R0792_RS02845	R0792_RS02845	Gene	protein_coding	R0792_RS02845	gene-R0792_RS02845	LysR family transcriptional regulator	None	None
556	NZ_CP136842.1	RefSeq	gene	584218.0	587505.0	.	+	.	gene-R0792_RS02850	R0792_RS02850	Gene	protein_coding	R0792_RS02850	gene-R0792_RS02850	acetyl-CoA carboxylase family protein	None	None
557	NZ_CP136842.1	RefSeq	gene	587533.0	587940.0	.	-	.	gene-R0792_RS02855	R0792_RS02855	Gene	protein_coding	R0792_RS02855	gene-R0792_RS02855	ester cyclase	None	None
558	NZ_CP136842.1	RefSeq	gene	588018.0	588683.0	.	-	.	gene-R0792_RS02860	R0792_RS02860	Gene	protein_coding	R0792_RS02860	gene-R0792_RS02860	O-methyltransferase	None	None
559	NZ_CP136842.1	RefSeq	gene	588776.0	589408.0	.	+	.	gene-R0792_RS02865	R0792_RS02865	Gene	protein_coding	R0792_RS02865	gene-R0792_RS02865	TetR family transcriptional regulator	None	None
560	NZ_CP136842.1	RefSeq	gene	589540.0	589767.0	.	-	.	gene-R0792_RS02870	R0792_RS02870	Gene	protein_coding	R0792_RS02870	gene-R0792_RS02870	hypothetical protein	None	None
561	NZ_CP136842.1	RefSeq	gene	589938.0	591893.0	.	+	.	gene-R0792_RS02875	R0792_RS02875	Gene	protein_coding	R0792_RS02875	gene-R0792_RS02875	UvrD-helicase domain-containing protein	None	None
562	NZ_CP136842.1	RefSeq	gene	591913.0	592671.0	.	-	.	gene-R0792_RS02880	R0792_RS02880	Gene	protein_coding	R0792_RS02880	gene-R0792_RS02880	nucleotidyltransferase domain-containing protein	None	None
563	NZ_CP136842.1	RefSeq	gene	592707.0	593648.0	.	-	.	gene-R0792_RS02885	R0792_RS02885	Gene	protein_coding	R0792_RS02885	gene-R0792_RS02885	class I SAM-dependent methyltransferase	None	None
564	NZ_CP136842.1	RefSeq	gene	593715.0	596138.0	.	-	.	gene-R0792_RS02890	R0792_RS02890	Gene	protein_coding	R0792_RS02890	gene-R0792_RS02890	DUF3772 domain-containing protein	None	None
565	NZ_CP136842.1	RefSeq	gene	596348.0	597388.0	.	+	.	gene-R0792_RS02895	aphA	Gene	protein_coding	R0792_RS02895	aphA	acetylpolyamine amidohydrolase AphA	None	None
566	NZ_CP136842.1	RefSeq	gene	597399.0	598490.0	.	+	.	gene-R0792_RS02900	R0792_RS02900	Gene	protein_coding	R0792_RS02900	gene-R0792_RS02900	extracellular solute-binding protein	None	None
567	NZ_CP136842.1	RefSeq	gene	598686.0	599597.0	.	+	.	gene-R0792_RS02905	R0792_RS02905	Gene	protein_coding	R0792_RS02905	gene-R0792_RS02905	DMT family transporter	None	None
568	NZ_CP136842.1	RefSeq	gene	599557.0	600750.0	.	-	.	gene-R0792_RS02910	R0792_RS02910	Gene	protein_coding	R0792_RS02910	gene-R0792_RS02910	MFS transporter	None	None
569	NZ_CP136842.1	RefSeq	gene	600855.0	601727.0	.	+	.	gene-R0792_RS02915	ptrR	Gene	protein_coding	R0792_RS02915	ptrR	putrescine utilization regulator PtrR	None	None
570	NZ_CP136842.1	RefSeq	gene	601882.0	602016.0	.	+	.	gene-R0792_RS02920	R0792_RS02920	Gene	protein_coding	R0792_RS02920	gene-R0792_RS02920	PA1414 family protein	None	None
571	NZ_CP136842.1	RefSeq	gene	602076.0	602804.0	.	-	.	gene-R0792_RS02925	R0792_RS02925	Gene	protein_coding	R0792_RS02925	gene-R0792_RS02925	MBL fold metallo-hydrolase	None	None
572	NZ_CP136842.1	RefSeq	gene	602849.0	604231.0	.	-	.	gene-R0792_RS02930	R0792_RS02930	Gene	protein_coding	R0792_RS02930	gene-R0792_RS02930	FAD-binding oxidoreductase	None	None
573	NZ_CP136842.1	RefSeq	gene	604245.0	605846.0	.	-	.	gene-R0792_RS02935	R0792_RS02935	Gene	protein_coding	R0792_RS02935	gene-R0792_RS02935	5-guanidino-2-oxopentanoate decarboxylase	None	None
574	NZ_CP136842.1	RefSeq	gene	605922.0	607313.0	.	-	.	gene-R0792_RS02940	R0792_RS02940	Gene	protein_coding	R0792_RS02940	gene-R0792_RS02940	sodium:solute symporter	None	None
575	NZ_CP136842.1	RefSeq	gene	607407.0	608918.0	.	-	.	gene-R0792_RS02945	R0792_RS02945	Gene	protein_coding	R0792_RS02945	gene-R0792_RS02945	purine-cytosine permease family protein	None	None
576	NZ_CP136842.1	RefSeq	gene	608937.0	609356.0	.	-	.	gene-R0792_RS02950	R0792_RS02950	Gene	protein_coding	R0792_RS02950	gene-R0792_RS02950	YybH family protein	None	None
577	NZ_CP136842.1	RefSeq	gene	609371.0	610330.0	.	-	.	gene-R0792_RS02955	speB	Gene	protein_coding	R0792_RS02955	speB	agmatinase	None	None
578	NZ_CP136842.1	RefSeq	gene	610538.0	611431.0	.	+	.	gene-R0792_RS02960	R0792_RS02960	Gene	protein_coding	R0792_RS02960	gene-R0792_RS02960	LysR family transcriptional regulator	None	None
579	NZ_CP136842.1	RefSeq	gene	611435.0	612688.0	.	-	.	gene-R0792_RS02965	bdlA	Gene	protein_coding	R0792_RS02965	bdlA	biofilm dispersion protein BdlA	None	None
580	NZ_CP136842.1	RefSeq	gene	612982.0	613593.0	.	+	.	gene-R0792_RS02970	R0792_RS02970	Gene	protein_coding	R0792_RS02970	gene-R0792_RS02970	tRNA-uridine aminocarboxypropyltransferase	None	None
581	NZ_CP136842.1	RefSeq	gene	613551.0	613886.0	.	-	.	gene-R0792_RS02975	R0792_RS02975	Gene	protein_coding	R0792_RS02975	gene-R0792_RS02975	hypothetical protein	None	None
582	NZ_CP136842.1	RefSeq	gene	614082.0	615698.0	.	+	.	gene-R0792_RS02980	R0792_RS02980	Gene	protein_coding	R0792_RS02980	gene-R0792_RS02980	ATP-binding cassette domain-containing protein	None	None
583	NZ_CP136842.1	RefSeq	gene	615664.0	617253.0	.	-	.	gene-R0792_RS02985	R0792_RS02985	Gene	protein_coding	R0792_RS02985	gene-R0792_RS02985	hypothetical protein	None	None
584	NZ_CP136842.1	RefSeq	gene	617513.0	617944.0	.	+	.	gene-R0792_RS02990	R0792_RS02990	Gene	protein_coding	R0792_RS02990	gene-R0792_RS02990	acetyltransferase	None	None
585	NZ_CP136842.1	RefSeq	gene	618110.0	620818.0	.	+	.	gene-R0792_RS02995	R0792_RS02995	Gene	protein_coding	R0792_RS02995	gene-R0792_RS02995	cation-transporting P-type ATPase	None	None
586	NZ_CP136842.1	RefSeq	gene	621269.0	621988.0	.	+	.	gene-R0792_RS03000	lasR	Gene	protein_coding	R0792_RS03000	lasR	transcriptional regulator LasR	None	None
587	NZ_CP136842.1	RefSeq	gene	621978.0	622220.0	.	-	.	gene-R0792_RS03005	rsaL	Gene	protein_coding	R0792_RS03005	rsaL	quorum-sensing transcriptional regulator RsaL	None	None
588	NZ_CP136842.1	RefSeq	gene	622352.0	622957.0	.	+	.	gene-R0792_RS03010	lasI	Gene	protein_coding	R0792_RS03010	lasI	acyl-homoserine-lactone synthase LasI	None	None
589	NZ_CP136842.1	RefSeq	gene	623064.0	625016.0	.	-	.	gene-R0792_RS03015	lapD	Gene	protein_coding	R0792_RS03015	lapD	cyclic di-GMP receptor LapD	None	None
590	NZ_CP136842.1	RefSeq	gene	625017.0	625730.0	.	-	.	gene-R0792_RS03020	lapG	Gene	protein_coding	R0792_RS03020	lapG	cysteine protease LapG	None	None
591	NZ_CP136842.1	RefSeq	gene	625911.0	627068.0	.	+	.	gene-R0792_RS03025	mexM	Gene	protein_coding	R0792_RS03025	mexM	multidrug efflux RND transporter periplasmic adaptor subunit MexM	None	None
