	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	ClassThreshold	ClassMax
386	NZ_JAKRSL010000015.1	RefSeq	gene	35083.0	35517.0	.	-	.	gene-Saur515_RS11455	Saur515_RS11455	Gene	protein_coding	Saur515_RS11455	gene-Saur515_RS11455	MarR family transcriptional regulator MhqR	None	None
387	NZ_JAKRSL010000015.1	RefSeq	gene	35744.0	36028.0	.	+	.	gene-Saur515_RS11460	Saur515_RS11460	Gene	protein_coding	Saur515_RS11460	gene-Saur515_RS11460	GNAT family N-acetyltransferase	None	None
388	NZ_JAKRSL010000015.1	RefSeq	gene	36199.0	37005.0	.	+	.	gene-Saur515_RS11465	Saur515_RS11465	Gene	protein_coding	Saur515_RS11465	gene-Saur515_RS11465	VOC family protein	None	None
389	NZ_JAKRSL010000015.1	RefSeq	gene	37125.0	37796.0	.	-	.	gene-Saur515_RS11470	Saur515_RS11470	Gene	protein_coding	Saur515_RS11470	gene-Saur515_RS11470	NAD(P)H-dependent oxidoreductase	None	None
390	NZ_JAKRSL010000015.1	RefSeq	gene	38066.0	39058.0	.	+	.	gene-Saur515_RS11475	Saur515_RS11475	Gene	protein_coding	Saur515_RS11475	gene-Saur515_RS11475	D-lactate dehydrogenase	None	None
391	NZ_JAKRSL010000015.1	RefSeq	gene	39307.0	40107.0	.	-	.	gene-Saur515_RS11480	Saur515_RS11480	Gene	protein_coding	Saur515_RS11480	gene-Saur515_RS11480	Cof-type HAD-IIB family hydrolase	None	None
392	NZ_JAKRSL010000015.1	RefSeq	gene	40428.0	41063.0	.	+	.	gene-Saur515_RS11485	Saur515_RS11485	Gene	protein_coding	Saur515_RS11485	gene-Saur515_RS11485	ATP-binding cassette domain-containing protein	None	None
393	NZ_JAKRSL010000015.1	RefSeq	gene	41069.0	41800.0	.	+	.	gene-Saur515_RS11490	Saur515_RS11490	Gene	protein_coding	Saur515_RS11490	gene-Saur515_RS11490	peptide ABC transporter permease	None	None
394	NZ_JAKRSL010000015.1	RefSeq	gene	41960.0	42580.0	.	-	.	gene-Saur515_RS11495	srtA	Gene	protein_coding	Saur515_RS11495	srtA	class A sortase SrtA	None	None
395	NZ_JAKRSL010000015.1	RefSeq	gene	42774.0	43265.0	.	+	.	gene-Saur515_RS11500	Saur515_RS11500	Gene	protein_coding	Saur515_RS11500	gene-Saur515_RS11500	GNAT family N-acetyltransferase	None	None
396	NZ_JAKRSL010000015.1	RefSeq	gene	43703.0	43873.0	.	-	.	gene-Saur515_RS11505	Saur515_RS11505	Gene	protein_coding	Saur515_RS11505	gene-Saur515_RS11505	hypothetical protein	None	None
397	NZ_JAKRSL010000015.1	RefSeq	gene	43935.0	44033.0	.	-	.	gene-Saur515_RS11510	Saur515_RS11510	Gene	protein_coding	Saur515_RS11510	gene-Saur515_RS11510	hypothetical protein	None	None
398	NZ_JAKRSL010000015.1	RefSeq	gene	44052.0	44951.0	.	-	.	gene-Saur515_RS11515	sdaAA	Gene	protein_coding	Saur515_RS11515	sdaAA	L-serine ammonia-lyase%2C iron-sulfur-dependent%2C subunit alpha	None	None
399	NZ_JAKRSL010000015.1	RefSeq	gene	44965.0	45645.0	.	-	.	gene-Saur515_RS11520	sdaAB	Gene	protein_coding	Saur515_RS11520	sdaAB	L-serine ammonia-lyase%2C iron-sulfur-dependent subunit beta	None	None
400	NZ_JAKRSL010000015.1	RefSeq	gene	45648.0	46691.0	.	-	.	gene-Saur515_RS11525	Saur515_RS11525	Gene	protein_coding	Saur515_RS11525	gene-Saur515_RS11525	PTS fructose transporter subunit IIC	None	None
401	NZ_JAKRSL010000015.1	RefSeq	gene	47242.0	47445.0	.	+	.	gene-Saur515_RS11530	Saur515_RS11530	Gene	protein_coding	Saur515_RS11530	gene-Saur515_RS11530	hypothetical protein	None	None
402	NZ_JAKRSL010000015.1	RefSeq	gene	47628.0	48563.0	.	+	.	gene-Saur515_RS11535	Saur515_RS11535	Gene	protein_coding	Saur515_RS11535	gene-Saur515_RS11535	DMT family transporter	None	None
403	NZ_JAKRSL010000015.1	RefSeq	gene	48645.0	49613.0	.	-	.	gene-Saur515_RS11540	Saur515_RS11540	Gene	protein_coding	Saur515_RS11540	gene-Saur515_RS11540	alpha/beta hydrolase fold domain-containing protein	None	None
404	NZ_JAKRSL010000015.1	RefSeq	gene	49746.0	50090.0	.	-	.	gene-Saur515_RS11545	Saur515_RS11545	Gene	protein_coding	Saur515_RS11545	gene-Saur515_RS11545	thioredoxin family protein	None	None
405	NZ_JAKRSL010000015.1	RefSeq	gene	50132.0	50542.0	.	-	.	gene-Saur515_RS11550	Saur515_RS11550	Gene	protein_coding	Saur515_RS11550	gene-Saur515_RS11550	acyl-CoA thioesterase	None	None
406	NZ_JAKRSL010000015.1	RefSeq	gene	50922.0	52988.0	.	-	.	gene-Saur515_RS11555	ptsG	Gene	protein_coding	Saur515_RS11555	ptsG	glucose-specific PTS transporter subunit IIBC	None	None
407	NZ_JAKRSL010000015.1	RefSeq	gene	53289.0	55028.0	.	-	.	gene-Saur515_RS11560	Saur515_RS11560	Gene	protein_coding	Saur515_RS11560	gene-Saur515_RS11560	pyruvate oxidase	None	None
408	NZ_JAKRSL010000015.1	RefSeq	gene	55075.0	55764.0	.	-	.	gene-Saur515_RS11565	Saur515_RS11565	Gene	protein_coding	Saur515_RS11565	gene-Saur515_RS11565	LrgB family protein	None	None
409	NZ_JAKRSL010000015.1	RefSeq	gene	55757.0	56152.0	.	-	.	gene-Saur515_RS11570	cidA	Gene	protein_coding	Saur515_RS11570	cidA	holin-like murein hydrolase modulator CidA	None	None
410	NZ_JAKRSL010000015.1	RefSeq	gene	56365.0	57243.0	.	-	.	gene-Saur515_RS11575	Saur515_RS11575	Gene	protein_coding	Saur515_RS11575	gene-Saur515_RS11575	cidABC operon transcriptional activator CidR	None	None
411	NZ_JAKRSL010000015.1	RefSeq	gene	57410.0	57628.0	.	+	.	gene-Saur515_RS11580	Saur515_RS11580	Gene	protein_coding	Saur515_RS11580	gene-Saur515_RS11580	sterile alpha motif-like domain-containing protein	None	None
412	NZ_JAKRSL010000015.1	RefSeq	gene	58016.0	58447.0	.	+	.	gene-Saur515_RS11585	Saur515_RS11585	Gene	protein_coding	Saur515_RS11585	gene-Saur515_RS11585	CHAP domain-containing protein	None	None
413	NZ_JAKRSL010000015.1	RefSeq	gene	58712.0	58816.0	.	-	.	gene-Saur515_RS11590	Saur515_RS11590	Gene	protein_coding	Saur515_RS11590	gene-Saur515_RS11590	hypothetical protein	None	None
414	NZ_JAKRSL010000014.1	RefSeq	gene	12.0	1373.0	.	-	.	gene-Saur515_RS11030	Saur515_RS11030	Gene	protein_coding	Saur515_RS11030	gene-Saur515_RS11030	amino acid permease	None	None
415	NZ_JAKRSL010000014.1	RefSeq	gene	1721.0	2842.0	.	+	.	gene-Saur515_RS11035	Saur515_RS11035	Gene	protein_coding	Saur515_RS11035	gene-Saur515_RS11035	citrate synthase	None	None
416	NZ_JAKRSL010000014.1	RefSeq	gene	2891.0	4159.0	.	+	.	gene-Saur515_RS11040	icd	Gene	protein_coding	Saur515_RS11040	icd	NADP-dependent isocitrate dehydrogenase	None	None
417	NZ_JAKRSL010000014.1	RefSeq	gene	4549.0	5253.0	.	+	.	gene-Saur515_RS11045	Saur515_RS11045	Gene	protein_coding	Saur515_RS11045	gene-Saur515_RS11045	response regulator	None	None
418	NZ_JAKRSL010000014.1	RefSeq	gene	5253.0	6914.0	.	+	.	gene-Saur515_RS11050	Saur515_RS11050	Gene	protein_coding	Saur515_RS11050	gene-Saur515_RS11050	two-component system histidine kinase PnpS	None	None
419	NZ_JAKRSL010000014.1	RefSeq	gene	7413.0	8900.0	.	+	.	gene-Saur515_RS11055	Saur515_RS11055	Gene	protein_coding	Saur515_RS11055	gene-Saur515_RS11055	hypothetical protein	None	None
420	NZ_JAKRSL010000014.1	RefSeq	gene	9194.0	11824.0	.	+	.	gene-Saur515_RS11060	polA	Gene	protein_coding	Saur515_RS11060	polA	DNA polymerase I	None	None
421	NZ_JAKRSL010000014.1	RefSeq	gene	11840.0	12712.0	.	+	.	gene-Saur515_RS11065	mutM	Gene	protein_coding	Saur515_RS11065	mutM	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	None	None
422	NZ_JAKRSL010000014.1	RefSeq	gene	12728.0	13351.0	.	+	.	gene-Saur515_RS11070	coaE	Gene	protein_coding	Saur515_RS11070	coaE	dephospho-CoA kinase	None	None
423	NZ_JAKRSL010000014.1	RefSeq	gene	13521.0	14546.0	.	+	.	gene-Saur515_RS11075	gap	Gene	protein_coding	Saur515_RS11075	gap	type I glyceraldehyde-3-phosphate dehydrogenase	None	None
424	NZ_JAKRSL010000014.1	RefSeq	gene	14756.0	15226.0	.	+	.	gene-Saur515_RS11080	nrdR	Gene	protein_coding	Saur515_RS11080	nrdR	transcriptional regulator NrdR	None	None
425	NZ_JAKRSL010000014.1	RefSeq	gene	15227.0	16627.0	.	+	.	gene-Saur515_RS11085	Saur515_RS11085	Gene	protein_coding	Saur515_RS11085	gene-Saur515_RS11085	replication initiation and membrane attachment family protein	None	None
426	NZ_JAKRSL010000014.1	RefSeq	gene	16627.0	17547.0	.	+	.	gene-Saur515_RS11090	dnaI	Gene	protein_coding	Saur515_RS11090	dnaI	primosomal protein DnaI	None	None
427	NZ_JAKRSL010000014.1	RefSeq	gene	17640.0	17762.0	.	+	.	gene-Saur515_RS11095	Saur515_RS11095	Gene	protein_coding	Saur515_RS11095	gene-Saur515_RS11095	hypothetical protein	None	None
428	NZ_JAKRSL010000014.1	RefSeq	gene	17960.0	19897.0	.	+	.	gene-Saur515_RS11100	thrS	Gene	protein_coding	Saur515_RS11100	thrS	threonine--tRNA ligase	None	None
429	NZ_JAKRSL010000014.1	RefSeq	gene	20323.0	21816.0	.	+	.	gene-Saur515_RS11105	Saur515_RS11105	Gene	protein_coding	Saur515_RS11105	gene-Saur515_RS11105	amino acid permease	None	None
430	NZ_JAKRSL010000014.1	RefSeq	gene	22045.0	22572.0	.	+	.	gene-Saur515_RS11110	infC	Gene	protein_coding	Saur515_RS11110	infC	translation initiation factor IF-3	None	None
431	NZ_JAKRSL010000014.1	RefSeq	gene	22601.0	22801.0	.	+	.	gene-Saur515_RS11115	rpmI	Gene	protein_coding	Saur515_RS11115	rpmI	50S ribosomal protein L35	None	None
432	NZ_JAKRSL010000014.1	RefSeq	gene	22848.0	23204.0	.	+	.	gene-Saur515_RS11120	rplT	Gene	protein_coding	Saur515_RS11120	rplT	50S ribosomal protein L20	None	None
433	NZ_JAKRSL010000014.1	RefSeq	gene	23346.0	23954.0	.	+	.	gene-Saur515_RS11125	Saur515_RS11125	Gene	protein_coding	Saur515_RS11125	gene-Saur515_RS11125	NUDIX domain-containing protein	None	None
434	NZ_JAKRSL010000014.1	RefSeq	gene	23973.0	24902.0	.	+	.	gene-Saur515_RS11130	Saur515_RS11130	Gene	protein_coding	Saur515_RS11130	gene-Saur515_RS11130	hypothetical protein	None	None
435	NZ_JAKRSL010000014.1	RefSeq	gene	24907.0	25017.0	.	+	.	gene-Saur515_RS11135	Saur515_RS11135	Gene	protein_coding	Saur515_RS11135	gene-Saur515_RS11135	hypothetical protein	None	None
436	NZ_JAKRSL010000014.1	RefSeq	gene	25065.0	26366.0	.	+	.	gene-Saur515_RS11140	tig	Gene	protein_coding	Saur515_RS11140	tig	trigger factor	None	None
437	NZ_JAKRSL010000014.1	RefSeq	gene	26517.0	27779.0	.	+	.	gene-Saur515_RS11145	clpX	Gene	protein_coding	Saur515_RS11145	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	None	None
438	NZ_JAKRSL010000014.1	RefSeq	gene	27933.0	28523.0	.	+	.	gene-Saur515_RS11150	yihA	Gene	protein_coding	Saur515_RS11150	yihA	ribosome biogenesis GTP-binding protein YihA/YsxC	None	None
439	NZ_JAKRSL010000014.1	RefSeq	gene	28740.0	30086.0	.	+	.	gene-Saur515_RS11155	hemA	Gene	protein_coding	Saur515_RS11155	hemA	glutamyl-tRNA reductase	None	None
440	NZ_JAKRSL010000014.1	RefSeq	gene	30108.0	30923.0	.	+	.	gene-Saur515_RS11160	Saur515_RS11160	Gene	protein_coding	Saur515_RS11160	gene-Saur515_RS11160	cytochrome c biogenesis protein	None	None
441	NZ_JAKRSL010000014.1	RefSeq	gene	30965.0	31891.0	.	+	.	gene-Saur515_RS11165	hemC	Gene	protein_coding	Saur515_RS11165	hemC	hydroxymethylbilane synthase	None	None
442	NZ_JAKRSL010000014.1	RefSeq	gene	31913.0	32581.0	.	+	.	gene-Saur515_RS11170	Saur515_RS11170	Gene	protein_coding	Saur515_RS11170	gene-Saur515_RS11170	uroporphyrinogen-III synthase	None	None
443	NZ_JAKRSL010000014.1	RefSeq	gene	32584.0	33558.0	.	+	.	gene-Saur515_RS11175	hemB	Gene	protein_coding	Saur515_RS11175	hemB	porphobilinogen synthase	None	None
444	NZ_JAKRSL010000014.1	RefSeq	gene	33606.0	34892.0	.	+	.	gene-Saur515_RS11180	hemL	Gene	protein_coding	Saur515_RS11180	hemL	glutamate-1-semialdehyde 2%2C1-aminomutase	None	None
445	NZ_JAKRSL010000014.1	RefSeq	gene	34953.0	35054.0	.	+	.	gene-Saur515_RS11185	Saur515_RS11185	Gene	protein_coding	Saur515_RS11185	gene-Saur515_RS11185	hypothetical protein	None	None
446	NZ_JAKRSL010000014.1	RefSeq	gene	35088.0	36161.0	.	+	.	gene-Saur515_RS11190	Saur515_RS11190	Gene	protein_coding	Saur515_RS11190	gene-Saur515_RS11190	AbrB family transcriptional regulator	None	None
447	NZ_JAKRSL010000014.1	RefSeq	gene	36384.0	36944.0	.	-	.	gene-Saur515_RS11195	Saur515_RS11195	Gene	protein_coding	Saur515_RS11195	gene-Saur515_RS11195	DNA-3-methyladenine glycosylase I	None	None
448	NZ_JAKRSL010000014.1	RefSeq	gene	37347.0	39977.0	.	+	.	gene-Saur515_RS11200	Saur515_RS11200	Gene	protein_coding	Saur515_RS11200	gene-Saur515_RS11200	valine--tRNA ligase	None	None
449	NZ_JAKRSL010000014.1	RefSeq	gene	39990.0	41261.0	.	+	.	gene-Saur515_RS11205	Saur515_RS11205	Gene	protein_coding	Saur515_RS11205	gene-Saur515_RS11205	bifunctional folylpolyglutamate synthase/dihydrofolate synthase	None	None
450	NZ_JAKRSL010000014.1	RefSeq	gene	41531.0	42238.0	.	+	.	gene-Saur515_RS11210	Saur515_RS11210	Gene	protein_coding	Saur515_RS11210	gene-Saur515_RS11210	prepilin peptidase	None	None
451	NZ_JAKRSL010000014.1	RefSeq	gene	42235.0	42921.0	.	+	.	gene-Saur515_RS11215	radC	Gene	protein_coding	Saur515_RS11215	radC	RadC family protein	None	None
452	NZ_JAKRSL010000014.1	RefSeq	gene	42989.0	43273.0	.	+	.	gene-Saur515_RS11220	Saur515_RS11220	Gene	protein_coding	Saur515_RS11220	gene-Saur515_RS11220	hypothetical protein	None	None
453	NZ_JAKRSL010000014.1	RefSeq	gene	43390.0	43587.0	.	-	.	gene-Saur515_RS11225	Saur515_RS11225	Gene	protein_coding	Saur515_RS11225	gene-Saur515_RS11225	hypothetical protein	None	None
454	NZ_JAKRSL010000014.1	RefSeq	gene	43747.0	44220.0	.	+	.	gene-Saur515_RS11230	Saur515_RS11230	Gene	protein_coding	Saur515_RS11230	gene-Saur515_RS11230	DUF4930 family protein	None	None
455	NZ_JAKRSL010000014.1	RefSeq	gene	44294.0	44413.0	.	+	.	gene-Saur515_RS11235	Saur515_RS11235	Gene	protein_coding	Saur515_RS11235	gene-Saur515_RS11235	hypothetical protein	None	None
456	NZ_JAKRSL010000014.1	RefSeq	gene	44613.0	45455.0	.	+	.	gene-Saur515_RS11240	mreC	Gene	protein_coding	Saur515_RS11240	mreC	rod shape-determining protein MreC	None	None
457	NZ_JAKRSL010000014.1	RefSeq	gene	45455.0	45985.0	.	+	.	gene-Saur515_RS11245	mreD	Gene	protein_coding	Saur515_RS11245	mreD	rod shape-determining protein MreD	None	None
458	NZ_JAKRSL010000014.1	RefSeq	gene	46152.0	46460.0	.	+	.	gene-Saur515_RS11250	rplU	Gene	protein_coding	Saur515_RS11250	rplU	50S ribosomal protein L21	None	None
459	NZ_JAKRSL010000014.1	RefSeq	gene	46466.0	46786.0	.	+	.	gene-Saur515_RS11255	Saur515_RS11255	Gene	protein_coding	Saur515_RS11255	gene-Saur515_RS11255	ribosomal-processing cysteine protease Prp	None	None
460	NZ_JAKRSL010000014.1	RefSeq	gene	46798.0	47082.0	.	+	.	gene-Saur515_RS11260	rpmA	Gene	protein_coding	Saur515_RS11260	rpmA	50S ribosomal protein L27	None	None
461	NZ_JAKRSL010000014.1	RefSeq	gene	47437.0	48729.0	.	+	.	gene-Saur515_RS11265	obgE	Gene	protein_coding	Saur515_RS11265	obgE	GTPase ObgE	None	None
462	NZ_JAKRSL010000014.1	RefSeq	gene	48742.0	49197.0	.	+	.	gene-Saur515_RS11270	Saur515_RS11270	Gene	protein_coding	Saur515_RS11270	gene-Saur515_RS11270	ACT domain-containing protein	None	None
463	NZ_JAKRSL010000014.1	RefSeq	gene	49211.0	49813.0	.	+	.	gene-Saur515_RS11275	ruvA	Gene	protein_coding	Saur515_RS11275	ruvA	Holliday junction branch migration protein RuvA	None	None
464	NZ_JAKRSL010000014.1	RefSeq	gene	49845.0	50849.0	.	+	.	gene-Saur515_RS11280	ruvB	Gene	protein_coding	Saur515_RS11280	ruvB	Holliday junction branch migration DNA helicase RuvB	None	None
465	NZ_JAKRSL010000014.1	RefSeq	gene	50851.0	51876.0	.	+	.	gene-Saur515_RS11285	queA	Gene	protein_coding	Saur515_RS11285	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	None	None
466	NZ_JAKRSL010000014.1	RefSeq	gene	51899.0	53038.0	.	+	.	gene-Saur515_RS11290	tgt	Gene	protein_coding	Saur515_RS11290	tgt	tRNA guanosine(34) transglycosylase Tgt	None	None
467	NZ_JAKRSL010000014.1	RefSeq	gene	53057.0	53317.0	.	+	.	gene-Saur515_RS11295	yajC	Gene	protein_coding	Saur515_RS11295	yajC	preprotein translocase subunit YajC	None	None
468	NZ_JAKRSL010000014.1	RefSeq	gene	53592.0	55871.0	.	+	.	gene-Saur515_RS11300	secDF	Gene	protein_coding	Saur515_RS11300	secDF	protein translocase subunit SecDF	None	None
469	NZ_JAKRSL010000014.1	RefSeq	gene	56074.0	58347.0	.	+	.	gene-Saur515_RS11305	recJ	Gene	protein_coding	Saur515_RS11305	recJ	single-stranded-DNA-specific exonuclease RecJ	None	None
470	NZ_JAKRSL010000014.1	RefSeq	gene	58369.0	58887.0	.	+	.	gene-Saur515_RS11310	Saur515_RS11310	Gene	protein_coding	Saur515_RS11310	gene-Saur515_RS11310	adenine phosphoribosyltransferase	None	None
471	NZ_JAKRSL010000013.1	RefSeq	gene	212.0	1309.0	.	+	.	gene-Saur515_RS10715	Saur515_RS10715	Gene	protein_coding	Saur515_RS10715	gene-Saur515_RS10715	glycosyl hydrolase family 28-related protein	None	None
472	NZ_JAKRSL010000013.1	RefSeq	gene	1514.0	3076.0	.	+	.	gene-Saur515_RS10720	Saur515_RS10720	Gene	protein_coding	Saur515_RS10720	gene-Saur515_RS10720	SLC13 family permease	None	None
473	NZ_JAKRSL010000013.1	RefSeq	gene	3087.0	3194.0	.	-	.	gene-Saur515_RS10725	Saur515_RS10725	Gene	protein_coding	Saur515_RS10725	gene-Saur515_RS10725	hypothetical protein	None	None
474	NZ_JAKRSL010000013.1	RefSeq	gene	3266.0	4060.0	.	-	.	gene-Saur515_RS10730	Saur515_RS10730	Gene	protein_coding	Saur515_RS10730	gene-Saur515_RS10730	prephenate dehydratase	None	None
475	NZ_JAKRSL010000013.1	RefSeq	gene	4080.0	5156.0	.	-	.	gene-Saur515_RS10735	Saur515_RS10735	Gene	protein_coding	Saur515_RS10735	gene-Saur515_RS10735	nitric oxide synthase oxygenase	None	None
476	NZ_JAKRSL010000013.1	RefSeq	gene	5340.0	6809.0	.	+	.	gene-Saur515_RS10740	Saur515_RS10740	Gene	protein_coding	Saur515_RS10740	gene-Saur515_RS10740	nicotinate phosphoribosyltransferase	None	None
477	NZ_JAKRSL010000013.1	RefSeq	gene	6802.0	7623.0	.	+	.	gene-Saur515_RS10745	nadE	Gene	protein_coding	Saur515_RS10745	nadE	ammonia-dependent NAD(+) synthetase	None	None
478	NZ_JAKRSL010000013.1	RefSeq	gene	7894.0	8496.0	.	+	.	gene-Saur515_RS10750	Saur515_RS10750	Gene	protein_coding	Saur515_RS10750	gene-Saur515_RS10750	DUF2179 domain-containing protein	None	None
479	NZ_JAKRSL010000013.1	RefSeq	gene	8477.0	8650.0	.	+	.	gene-Saur515_RS10755	Saur515_RS10755	Gene	protein_coding	Saur515_RS10755	gene-Saur515_RS10755	NETI motif-containing protein	None	None
480	NZ_JAKRSL010000013.1	RefSeq	gene	8942.0	9268.0	.	-	.	gene-Saur515_RS10760	Saur515_RS10760	Gene	protein_coding	Saur515_RS10760	gene-Saur515_RS10760	staphostatin A	None	None
481	NZ_JAKRSL010000013.1	RefSeq	gene	9299.0	10465.0	.	-	.	gene-Saur515_RS10765	scpA	Gene	protein_coding	Saur515_RS10765	scpA	cysteine protease staphopain A	None	None
482	NZ_JAKRSL010000013.1	RefSeq	gene	11326.0	12621.0	.	+	.	gene-Saur515_RS10770	purB	Gene	protein_coding	Saur515_RS10770	purB	adenylosuccinate lyase	None	None
483	NZ_JAKRSL010000013.1	RefSeq	gene	12730.0	13032.0	.	+	.	gene-Saur515_RS10775	Saur515_RS10775	Gene	protein_coding	Saur515_RS10775	gene-Saur515_RS10775	YerC/YecD family TrpR-related protein	None	None
484	NZ_JAKRSL010000013.1	RefSeq	gene	13204.0	13896.0	.	+	.	gene-Saur515_RS10780	Saur515_RS10780	Gene	protein_coding	Saur515_RS10780	gene-Saur515_RS10780	heptaprenylglyceryl phosphate synthase	None	None
485	NZ_JAKRSL010000013.1	RefSeq	gene	13893.0	16085.0	.	+	.	gene-Saur515_RS10785	pcrA	Gene	protein_coding	Saur515_RS10785	pcrA	DNA helicase PcrA	None	None
486	NZ_JAKRSL010000013.1	RefSeq	gene	16089.0	18092.0	.	+	.	gene-Saur515_RS10790	ligA	Gene	protein_coding	Saur515_RS10790	ligA	NAD-dependent DNA ligase LigA	None	None
487	NZ_JAKRSL010000013.1	RefSeq	gene	18105.0	19304.0	.	+	.	gene-Saur515_RS10795	Saur515_RS10795	Gene	protein_coding	Saur515_RS10795	gene-Saur515_RS10795	CamS family sex pheromone protein	None	None
488	NZ_JAKRSL010000013.1	RefSeq	gene	19393.0	20931.0	.	-	.	gene-Saur515_RS10800	putP	Gene	protein_coding	Saur515_RS10800	putP	sodium/proline symporter PutP	None	None
489	NZ_JAKRSL010000013.1	RefSeq	gene	21298.0	21600.0	.	+	.	gene-Saur515_RS10805	gatC	Gene	protein_coding	Saur515_RS10805	gatC	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	None	None
490	NZ_JAKRSL010000013.1	RefSeq	gene	21602.0	23059.0	.	+	.	gene-Saur515_RS10810	gatA	Gene	protein_coding	Saur515_RS10810	gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	None	None
491	NZ_JAKRSL010000013.1	RefSeq	gene	23072.0	24499.0	.	+	.	gene-Saur515_RS10815	gatB	Gene	protein_coding	Saur515_RS10815	gatB	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	None	None
492	NZ_JAKRSL010000013.1	RefSeq	gene	24539.0	24685.0	.	+	.	gene-Saur515_RS10820	Saur515_RS10820	Gene	protein_coding	Saur515_RS10820	gene-Saur515_RS10820	hypothetical protein	None	None
493	NZ_JAKRSL010000013.1	RefSeq	gene	25268.0	26215.0	.	+	.	gene-Saur515_RS10825	Saur515_RS10825	Gene	protein_coding	Saur515_RS10825	gene-Saur515_RS10825	diacylglycerol kinase	None	None
494	NZ_JAKRSL010000013.1	RefSeq	gene	26296.0	27657.0	.	+	.	gene-Saur515_RS10830	rlmD	Gene	protein_coding	Saur515_RS10830	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	None	None
495	NZ_JAKRSL010000013.1	RefSeq	gene	27827.0	28357.0	.	+	.	gene-Saur515_RS10835	Saur515_RS10835	Gene	protein_coding	Saur515_RS10835	gene-Saur515_RS10835	DUF3267 domain-containing protein	None	None
496	NZ_JAKRSL010000013.1	RefSeq	gene	28604.0	29674.0	.	+	.	gene-Saur515_RS10840	dinB	Gene	protein_coding	Saur515_RS10840	dinB	DNA polymerase IV	None	None
497	NZ_JAKRSL010000013.1	RefSeq	gene	29742.0	30296.0	.	-	.	gene-Saur515_RS10845	Saur515_RS10845	Gene	protein_coding	Saur515_RS10845	gene-Saur515_RS10845	3'-5' exonuclease	None	None
498	NZ_JAKRSL010000013.1	RefSeq	gene	30511.0	30603.0	.	+	.	gene-Saur515_RS10850	Saur515_RS10850	Gene	protein_coding	Saur515_RS10850	gene-Saur515_RS10850	hypothetical protein	None	None
499	NZ_JAKRSL010000013.1	RefSeq	gene	30685.0	31185.0	.	-	.	gene-Saur515_RS10855	ftnA	Gene	protein_coding	Saur515_RS10855	ftnA	H-type ferritin FtnA	None	None
500	NZ_JAKRSL010000013.1	RefSeq	gene	31477.0	32790.0	.	+	.	gene-Saur515_RS10860	murT	Gene	protein_coding	Saur515_RS10860	murT	lipid II isoglutaminyl synthase subunit MurT	None	None
501	NZ_JAKRSL010000013.1	RefSeq	gene	32792.0	33523.0	.	+	.	gene-Saur515_RS10865	Saur515_RS10865	Gene	protein_coding	Saur515_RS10865	gene-Saur515_RS10865	type 1 glutamine amidotransferase	None	None
502	NZ_JAKRSL010000013.1	RefSeq	gene	33609.0	33719.0	.	+	.	gene-Saur515_RS10870	Saur515_RS10870	Gene	protein_coding	Saur515_RS10870	gene-Saur515_RS10870	hypothetical protein	None	None
503	NZ_JAKRSL010000013.1	RefSeq	gene	33748.0	34161.0	.	+	.	gene-Saur515_RS10875	Saur515_RS10875	Gene	protein_coding	Saur515_RS10875	gene-Saur515_RS10875	hypothetical protein	None	None
504	NZ_JAKRSL010000013.1	RefSeq	gene	34592.0	35578.0	.	-	.	gene-Saur515_RS10880	Saur515_RS10880	Gene	protein_coding	Saur515_RS10880	gene-Saur515_RS10880	FUSC family protein	None	None
505	NZ_JAKRSL010000013.1	RefSeq	gene	36165.0	36923.0	.	+	.	gene-Saur515_RS10885	map	Gene	protein_coding	Saur515_RS10885	map	type I methionyl aminopeptidase	None	None
506	NZ_JAKRSL010000013.1	RefSeq	gene	37140.0	37526.0	.	+	.	gene-Saur515_RS10890	Saur515_RS10890	Gene	protein_coding	Saur515_RS10890	gene-Saur515_RS10890	hypothetical protein	None	None
507	NZ_JAKRSL010000013.1	RefSeq	gene	37541.0	38242.0	.	+	.	gene-Saur515_RS10895	liaF	Gene	protein_coding	Saur515_RS10895	liaF	cell wall-active antibiotics response protein LiaF	None	None
508	NZ_JAKRSL010000013.1	RefSeq	gene	38239.0	39282.0	.	+	.	gene-Saur515_RS10900	Saur515_RS10900	Gene	protein_coding	Saur515_RS10900	gene-Saur515_RS10900	sensor histidine kinase	None	None
509	NZ_JAKRSL010000013.1	RefSeq	gene	39272.0	39901.0	.	+	.	gene-Saur515_RS10905	vraR	Gene	protein_coding	Saur515_RS10905	vraR	two-component system response regulator VraR	None	None
